X.Chr01.	X.6e.05.	X.mue0_bic1.	X.54.	X..0.0624889687553513.	X.0.00134960993046858.	X.0.451268699039781.	X.0.37037037037037.	X.0.0603648033506831.	X.83.	X.0.336330492177945.
Chr01	8400000	mue0_bic1	44	-0.1531564631298	0.115238256486522	0.180013760929678	0.13953488372093	0.172682734882935	0	0.0892080419097827
Chr01	8500000	mue0_bic1	183	0.00643744735785183	4.97283055230361e-05	0.400721076516597	0.376373626373626	0.0513911278243707	69	0.180500694757
Chr01	8600000	mue0_bic1	76	-0.0404473600180779	0.00572205747200788	0.327528108742382	0.310810810810811	0.168873514853295	2	0.105725826931994
Chr01	9300000	mue0_bic1	80	-0.0431765847947845	0.109006713757293	0.0446223634525878	0.0379746835443038	0.32393097110949	1	0.0258576278990383
Chr01	9400000	mue0_bic1	169	-0.058842714970742	0.207735318506468	0.171659158746448	0.170731707317073	0.266489640893602	0	0.0255272804853601
Chr01	11200000	mue0_bic1	57	-0.347907293971868	0.148205497612178	0.568231366522233	0.543859649122807	0.0968611158035701	8	0.178689237145146
Chr01	11600000	mue0_bic1	129	-0.235780904942721	0.0784790246048649	0.271522496015973	0.235294117647059	0.0603313627620667	33	0.166417444853484
Chr01	11700000	mue0_bic1	39	-0.0452075915777252	0.00905661292893076	0.587369865304899	0.592105263157895	0.234779505619422	0	0.0939280886825381
Chr01	12200000	mue0_bic1	164	0.0781465893468598	0.109935424821495	0.598259691053421	0.603125	0.282381611056299	3	0.0466023928472164
Chr01	12300000	mue0_bic1	107	0.0873768732199217	0.064838701871682	0.418399984525594	0.420560747663552	0.243644035151314	1	0.0678494546863586
Chr01	12400000	mue0_bic1	78	0.106207062790343	0.0355164276933268	0.799671297751544	0.815789473684211	0.102874307690076	3	0.111430935746631
Chr01	12500000	mue0_bic1	331	0.198736130886778	0.149876762708146	0.897524472646016	0.927051671732523	0.0785543161970191	11	0.101502490007804
Chr01	12600000	mue0_bic1	121	0.290612843432611	0.176980203704358	0.813248939549881	0.800847457627119	0.156924599056456	19	0.136590179629054
Chr01	13100000	mue0_bic1	22	0.0199080973628889	0.000532791966365353	0.765774133505963	0.785714285714286	0.139442376415586	5	0.170536733411175
Chr01	13200000	mue0_bic1	165	-0.0470963047121446	0.0137997391217597	0.769189890162697	0.778213284859501	0.124244626475629	1	0.079271743888544
Chr01	13300000	mue0_bic1	63	0.229471545591055	0.174190139516099	0.791978086698907	0.806451612903226	0.13365187398687	1	0.108713649471501
Chr01	13400000	mue0_bic1	120	0.171584487988474	0.0518146007132503	0.891709823828559	0.966101694915255	0.0226333711338792	13	0.149045532489906
Chr01	13500000	mue0_bic1	44	-0.00819183029361874	0.000836884820702527	0.867911102077985	0.875	0.228882220298862	0	0.0559905996864617
Chr01	13600000	mue0_bic1	125	0.0732754603435196	0.0336614568138862	0.667389664978434	0.669354838709677	0.162054864291154	3	0.078969451124237
Chr01	13700000	mue0_bic1	154	0.060832033590166	0.106917161284622	0.918481244664837	0.924664602683179	0.187930580822669	2	0.0367854135652394
Chr01	13800000	mue0_bic1	55	0.0797907449275381	0.0617784364311316	0.618306423354107	0.618181818181818	0.283146970681639	1	0.0634747620100965
Chr01	13900000	mue0_bic1	62	-0.0467119173719428	0.0132386929642039	0.811715645445425	0.830645161290323	0.245745560959191	3	0.0802734921907262
Chr01	1.4e+07	mue0_bic1	40	-0.0433426790602385	0.0190198129224306	0.690325595247213	0.692307692307693	0.287074340043741	0	0.0621412019661259
Chr01	14100000	mue0_bic1	52	-0.00190861492686718	1.08704115860105e-05	0.470674192381025	0.5	0.174143100825951	2	0.114462266105269
Chr01	14300000	mue0_bic1	27	0.0403334102609035	0.00878406024640442	0.069457634272449	0.037037037037037	0.205040685163855	0	0.0850911334723456
Chr01	14400000	mue0_bic1	22	0.0222487559702368	0.00334027319054468	0.397235133051389	0.386363636363636	0.306136244901794	0	0.0761170163580543
Chr01	14500000	mue0_bic1	212	-0.0156972432176734	0.0302322104580124	0.598887810646723	0.595238095238095	0.38227022189565	0	0.0178507083353522
Chr01	14600000	mue0_bic1	198	0.00761691484607264	0.00306559903165884	0.121172404715249	0.116751269035533	0.334052226721818	1	0.0272012237615529
Chr01	14700000	mue0_bic1	174	-0.0426573391739743	0.0123560140216082	0.185481710700111	0.167630057803468	0.0715373784227861	1	0.0758789973556221
Chr01	14800000	mue0_bic1	104	-0.0331967110120115	0.00986306582000525	0.402482550050785	0.399038461538461	0.19091785318482	0	0.0660930981110676
Chr01	14900000	mue0_bic1	114	-0.0232062277780403	0.0278613676510924	0.0729500550516139	0.0707964601769911	0.247425722819337	0	0.0274897223154043
Chr01	1.5e+07	mue0_bic1	215	0.0605381458554511	0.0543259449402061	0.127326862276202	0.129107981220657	0.128623952457536	7	0.0513561535363078
Chr01	15100000	mue0_bic1	117	-0.04835410445513	0.0307288068867596	0.290049918715386	0.297413793103448	0.202218981549629	0	0.0545415546645714
Chr01	15200000	mue0_bic1	362	-0.000999051270665207	2.69507242254687e-05	0.39464387624509	0.391666666666666	0.241763296722166	3	0.0380513066088745
Chr01	15300000	mue0_bic1	313	-0.0581006369773489	0.0382734850895192	0.367799685452028	0.364889204882095	0.144581628245765	1	0.0587217387547111
Chr01	15400000	mue0_bic1	250	0.0121218496828454	0.0106577336899337	0.321533636627914	0.321862348178138	0.286649166949586	0	0.023216859860379
Chr01	15500000	mue0_bic1	113	-0.0601819752483602	0.0985129970823654	0.530255215294628	0.537735849056604	0.312317939672954	0	0.0379128724287034
Chr01	15600000	mue0_bic1	35	0.0124265888987888	0.0012667178364481	0.793352180335548	0.797058823529412	0.242412786469472	0	0.0690365382210484
Chr01	1.6e+07	mue0_bic1	100	0.0619478333190706	0.0221346276708969	0.0381135154303489	0.0222222222222222	0.292514303246579	8	0.0823297939273497
Chr01	16100000	mue0_bic1	180	0.0768568214892917	0.00620774999425613	0.213791140749858	0.205555555555556	0.0905311633287161	102	0.19287783757829
Chr01	16200000	mue0_bic1	63	0.0177156265457415	0.00422845460265435	0.782503543017907	0.786885245901639	0.23694344067986	0	0.0538682290600323
Chr01	16400000	mue0_bic1	58	-0.00197561469598201	1.02947344908871e-05	0.226750037352903	0.19811320754717	0.0838118417297934	2	0.121747959367784
Chr01	16500000	mue0_bic1	110	0.10490315658201	0.0439888037368392	0.332509744616084	0.337962962962963	0.179910906233833	2	0.0988973144339319
Chr01	16600000	mue0_bic1	259	0.0970067499732013	0.0438869982594895	0.437005609853418	0.446502057613169	0.12055318474347	10	0.0915589985186446
Chr01	16700000	mue0_bic1	241	0.0728906402234055	0.223506828227029	0.440899242091366	0.443983402489627	0.275592947237926	0	0.03048550438029
Chr01	16800000	mue0_bic1	145	0.0328819290000671	0.0110650135095464	0.520454466461892	0.513842019747532	0.22456333468078	1	0.0618085180352625
Chr01	16900000	mue0_bic1	81	-0.0444910759930367	0.0598328859181518	0.151034222873938	0.153034728984096	0.256685526749308	0	0.0359641625144642
Chr01	1.7e+07	mue0_bic1	157	-0.0235233558398025	0.0272090815038948	0.154408363779604	0.14935064935065	0.249850604470539	0	0.0281974188335949
Chr01	17100000	mue0_bic1	171	0.0204647664727439	0.00382399790105696	0.527646057626361	0.533950617283951	0.170121766650424	0	0.0654357355117386
Chr01	17200000	mue0_bic1	340	-0.0338655033438203	0.0507956022738429	0.569212055823976	0.56906906906907	0.21945121537633	0	0.0297106050125403
Chr01	17300000	mue0_bic1	76	-0.0318445954625786	0.0203966290765034	0.721068055000708	0.726027397260274	0.293701022199627	0	0.0440883204779205
Chr01	17600000	mue0_bic1	183	0.0252728674804452	0.00085291796755509	0.35971139183965	0.243218382512084	0.00844747421255843	32	0.171107050937708
Chr01	17700000	mue0_bic1	141	0.0271872026626077	0.00740853551024561	0.427393014888626	0.431159420289855	0.188994197190604	0	0.062454733412716
Chr01	17800000	mue0_bic1	83	-0.154434707276037	0.050373955064714	0.382979955646385	0.335365853658536	0.169260676569559	21	0.136053244125231
Chr01	1.8e+07	mue0_bic1	182	0.0867810716519355	0.0724575610235324	0.260009894377408	0.257960965588084	0.139721019147134	0	0.0637455938030932
Chr01	18100000	mue0_bic1	53	0.00136709947118156	7.44960167574865e-05	0.06656148004157	0.0660377358490566	0.351246974552229	1	0.0313184750291473
Chr01	18200000	mue0_bic1	80	0.0163381620242852	0.00903319428220679	0.04589099035814	0.0375	0.304519280535285	0	0.0339898729219533
Chr01	18300000	mue0_bic1	34	-0.00737911667991988	0.000286723966552666	0.438767220351709	0.441176470588235	0.261000761345696	0	0.0861666874104915
Chr01	18600000	mue0_bic1	21	-0.00238706980351427	9.533578137325e-05	0.496666151840853	0.5	0.376081613114091	0	0.0483397245679312
Chr01	18700000	mue0_bic1	68	0.0299406728176323	0.0218267029804726	0.751696626701156	0.75	0.294515775196882	0	0.0400713988928967
Chr01	18800000	mue0_bic1	89	-0.0913719245324912	0.00705164359148035	0.72720615032858	0.786516853932585	0.0377713797597541	29	0.215146662422647
Chr01	18900000	mue0_bic1	57	-0.0235613236142838	0.00339477723293704	0.30735830003593	0.303571428571428	0.240514967891481	0	0.0799578415040733
Chr01	1.9e+07	mue0_bic1	78	-0.00445282948244473	0.000549022596697754	0.221145638685725	0.211538461538462	0.326175995745167	0	0.0375757772331446
Chr01	19100000	mue0_bic1	146	-0.0195327532252969	0.00418365286405541	0.586449827865738	0.601503759398496	0.196926292135751	1	0.0597107683977219
Chr01	19200000	mue0_bic1	79	-0.0172245730439165	0.0049872265397386	0.359611528278112	0.360759493670886	0.274189105590204	0	0.0482265211909362
Chr01	19300000	mue0_bic1	204	-0.32912166867146	0.166616737231006	0.391872808841072	0.361386138613861	0.0609030346908535	47	0.15942784700122
Chr01	19400000	mue0_bic1	524	-0.0159157411990721	0.0397777309001055	0.258577293058151	0.263411077607212	0.326275949492656	0	0.0157787968116472
Chr01	19500000	mue0_bic1	763	-0.019364195328717	0.021767443607372	0.391147908323925	0.391399309502758	0.209971459486466	1	0.0259515175281883
Chr01	19600000	mue0_bic1	426	0.016406123645044	0.127882106454261	0.676033066576629	0.676460492514838	0.404193922692837	0	0.00907127028826896
Chr01	19700000	mue0_bic1	175	0.0352108530354168	0.0769414866311827	0.0436776147043287	0.0344827586206896	0.311225069211542	1	0.0250993964120207
Chr01	19900000	mue0_bic1	21	0.0378182654137113	0.0310122170760509	0.261837464030446	0.261904761904762	0.344940296745963	0	0.0424621730191074
Chr01	2e+07	mue0_bic1	235	0.0560877215354471	0.02729589762308	0.74804551742604	0.763888888888889	0.0364615746951342	0	0.0671252823320947
Chr01	20100000	mue0_bic1	333	0.0238389004863196	0.0377259268537191	0.679331826041296	0.679738175509158	0.271000652267925	0	0.0242679604943225
Chr01	20200000	mue0_bic1	260	-0.211113114831559	0.0326628804321496	0.559075497671101	0.54863813229572	0.036164590453268	90	0.230969689614064
Chr01	20300000	mue0_bic1	162	-0.353182716571747	0.169794183698188	0.304357389715234	0.264331210191083	0.0658092286347187	41	0.169474771001167
Chr01	20400000	mue0_bic1	53	-0.0691480847000116	0.0287684470078277	0.431002775674177	0.450980392156863	0.203277434578874	0	0.0806100079414854
Chr01	20500000	mue0_bic1	65	0.136973041731906	0.106241180944135	0.501717091993766	0.4765625	0.200378813554643	0	0.0830913228433516
Chr01	20700000	mue0_bic1	184	0.0180160179488007	0.0244487439974627	0.0944209758530376	0.0939226519337018	0.245575094719622	0	0.0227822989857561
Chr01	20800000	mue0_bic1	311	0.0756145445443598	0.147740077609314	0.258341778623547	0.260450160771704	0.134677116496924	0	0.0388976350148247
Chr01	20900000	mue0_bic1	101	0.16989146600874	0.0338811023595098	0.296749984998539	0.234693877551021	0.0689006176568004	25	0.182498716992395
Chr01	2.1e+07	mue0_bic1	124	-0.139257566893929	0.183850075326438	0.473454941466196	0.49359243697479	0.199709316386487	0	0.064217576922507
Chr01	21100000	mue0_bic1	279	0.0487387985252075	0.0194472856048939	0.316709684934054	0.317028985507247	0.107376766429969	5	0.0691054565705711
Chr01	21200000	mue0_bic1	364	0.105495550259537	0.255631984886418	0.424365357716565	0.397727272727273	0.0952643763637877	0	0.0412566122508068
Chr01	21300000	mue0_bic1	480	-0.0370172573694158	0.317254458849759	0.610985557806124	0.617400419287212	0.305041238786802	0	0.0129947338485433
Chr01	21400000	mue0_bic1	631	-0.0485586214571156	0.33974160106075	0.603753204635853	0.611827331373509	0.231373731510472	0	0.0164724805018064
Chr01	21500000	mue0_bic1	302	-0.21232505594906	0.302479307371748	0.833816286310694	0.888704318936877	0.003875162627236	3	0.0763344234975738
Chr01	21600000	mue0_bic1	143	-0.227810738792069	0.0783033464440019	0.709754948647066	0.796153846153846	0.0381758596923255	21	0.160972262722641
Chr01	21700000	mue0_bic1	417	-0.00906686562572857	0.00140901051342624	0.701273676986433	0.684652278177458	0.0879231706210998	0	0.0477603037631884
Chr01	21800000	mue0_bic1	234	0.0444329842143659	0.0073184377659915	0.702593257830028	0.752766798418972	0.0429037989965264	27	0.102698312642455
Chr01	21900000	mue0_bic1	274	-0.0351401597995595	0.201518475182434	0.472112609507904	0.474830771791599	0.344896243393514	0	0.0154779455919585
Chr01	2.2e+07	mue0_bic1	296	0.0185428983771217	0.0556250622249178	0.382634952646311	0.380952380952381	0.345943777191238	0	0.0155456677338732
Chr01	22100000	mue0_bic1	237	0.01845848628197	0.0138096601210979	0.363004413962959	0.361881442353545	0.245700289525118	0	0.0310578655738827
Chr01	22200000	mue0_bic1	210	0.0824979289971386	0.015514821731896	0.257702217421443	0.232057416267942	0.116621357036091	48	0.130959397731808
Chr01	22300000	mue0_bic1	217	-0.0428116088720808	0.0766447129844309	0.500322358988781	0.501162790697675	0.307112098184732	1	0.0305764784667368
Chr01	22400000	mue0_bic1	110	0.0053139493591113	0.00213496326393485	0.136522642252938	0.13370710159701	0.381367389853567	0	0.0227399353593431
Chr01	22500000	mue0_bic1	170	-0.129418074347699	0.11452031272866	0.295365812125067	0.302497182304875	0.145092734312008	0	0.0756172168248519
Chr01	22600000	mue0_bic1	237	0.00969291513260681	0.0041297263404167	0.2996688405434	0.300177000643639	0.263031852436292	0	0.0298236498044539
Chr01	22700000	mue0_bic1	560	0.0887715388702655	0.0571905686608953	0.225859730833783	0.211691296782069	0.124623748475361	13	0.0733970422069011
Chr01	22800000	mue0_bic1	405	0.0705776113487951	0.0745511966542772	0.189203441673732	0.176605830459436	0.172875572194242	6	0.0511100921740285
Chr01	22900000	mue0_bic1	155	-0.0489925056946353	0.0496027569885705	0.664275267500712	0.674193548387096	0.238861336789235	0	0.0434954433138728
Chr01	2.3e+07	mue0_bic1	135	-0.0556934943205176	0.0475968822619668	0.618725973186819	0.625925925925926	0.211991172388596	0	0.0504756862261524
Chr01	23100000	mue0_bic1	134	-0.0546095920410817	0.0262227203886654	0.561895764498058	0.58955223880597	0.181302522384607	0	0.0666802282639737
Chr01	23200000	mue0_bic1	59	0.0590595773344335	0.0321436168634107	0.278526061429345	0.274436090225564	0.222371698486782	0	0.0651343346101891
Chr01	23300000	mue0_bic1	110	0.0187161661581172	0.0167937274721738	0.352242196508913	0.350454227812719	0.367668414265037	0	0.0285568538752179
Chr01	23400000	mue0_bic1	309	-0.0211967985420847	0.0244928318130582	0.425477405158367	0.432085567360722	0.282681680777504	1	0.026780445036892
Chr01	23500000	mue0_bic1	27	-0.260925152274783	0.218701732464159	0.217181296070185	0.25	0.146967431396174	0	0.110320660077542
Chr01	23700000	mue0_bic1	59	0.494203522094931	0.126380903079168	0.346034062705726	0.275862068965517	0.112446703634812	32	0.274873028080444
Chr01	23800000	mue0_bic1	123	0.0339793019120927	0.0135842459256607	0.370201630403049	0.355932203389831	0.288201338733427	1	0.0576452732749828
Chr01	23900000	mue0_bic1	267	0.0613904966692551	0.0843481751004442	0.084300331293852	0.0877158317120623	0.114038162370324	4	0.0417955764325933
Chr01	2.4e+07	mue0_bic1	74	0.0177207199728625	0.00663089288410872	0.117567269850413	0.111111111111111	0.34193776248332	0	0.0430291110916614
Chr01	24400000	mue0_bic1	90	-0.00768317244029939	0.00044267389302498	0.538763184103946	0.536708375893769	0.214961909063951	1	0.0722047291693943
Chr01	24500000	mue0_bic1	122	0.0163272975946702	0.00316599877367691	0.583383194583652	0.593457943925233	0.236742829638644	0	0.0573754302453394
Chr01	24600000	mue0_bic1	61	-0.00895125781209169	0.000926066329689946	0.295314161113501	0.3	0.252726468670286	0	0.0581607551105717
Chr01	24700000	mue0_bic1	55	0.124058254850457	0.25181525297432	0.175746343842492	0.172727272727273	0.261292456412073	0	0.0488823041574085
Chr01	24800000	mue0_bic1	247	0.816372857022769	0.510600876561545	0.34139920315852	0.410931174089069	0.0178101927847613	119	0.225899253876178
Chr01	24900000	mue0_bic1	118	0.0335575774627969	0.0408567248518062	0.0330522441787597	0.0254237288135593	0.236570790793831	1	0.0328265955391096
Chr01	2.5e+07	mue0_bic1	173	0.607421593090922	0.548041722065927	0.233712122910901	0.208966258905767	0.0376909474850418	88	0.162237196536702
Chr01	25100000	mue0_bic1	124	0.400531400143174	0.14902283702856	0.319893714204973	0.274193548387097	0.099037778989964	31	0.205152669755489
Chr01	25200000	mue0_bic1	47	0.611024827463564	0.246186231875218	0.356236964093036	0.25531914893617	0.0709954316144053	27	0.243497212732488
Chr01	25300000	mue0_bic1	36	-0.140322828870746	0.158025884957531	0.491222493486733	0.485714285714286	0.248831169013639	0	0.0697961124351942
Chr01	25400000	mue0_bic1	356	0.00997101664359413	0.0043064294615972	0.116654506745213	0.114730878186969	0.281540318119353	1	0.030043310754633
Chr01	25500000	mue0_bic1	434	-0.020799483989078	0.0146378090578444	0.026508183525079	0.0231803729483544	0.305939503258313	4	0.0339923773838417
Chr01	25600000	mue0_bic1	339	-0.0297461858916081	0.0251698286201582	0.177255765645955	0.177835232560182	0.180163243890314	1	0.0370730379844265
Chr01	25700000	mue0_bic1	689	-0.00506495689308579	0.0166670120441078	0.402871585068821	0.401576116637307	0.3701201370091	0	0.00775735911032594
Chr01	25800000	mue0_bic1	823	0.0646889244743781	0.0669531894487056	0.436938396868252	0.454928225358873	0.0503821783066029	0	0.0494323563713365
Chr01	25900000	mue0_bic1	288	-0.0828719118339632	0.150261013409854	0.352094764590938	0.354447154269218	0.216288772690343	0	0.0422718465106309
Chr01	26100000	mue0_bic1	58	-0.161578526158137	0.0401230937650749	0.373764508626528	0.413793103448276	0.115003079023048	4	0.159497343391124
Chr01	26200000	mue0_bic1	37	-0.15411700136578	0.0210964050409635	0.720625749139592	0.777777777777778	0.10016662144254	8	0.209803795494564
Chr01	26300000	mue0_bic1	87	-0.0978625721902952	0.036957631605963	0.604284686981072	0.609195402298851	0.192437398391399	4	0.100654125077263
Chr01	26400000	mue0_bic1	72	-0.0433328384961131	0.0322180892396785	0.297561714962433	0.298611111111111	0.273213066007592	0	0.0477347075211039
Chr01	26500000	mue0_bic1	118	-0.0270738028509226	0.0727133409035552	0.0485092537134041	0.0427350427350427	0.286578328549524	0	0.0198522268956344
Chr01	26600000	mue0_bic1	103	0.0232537784141719	0.00502193200378481	0.0525267750083309	0.0343137254901961	0.243115004453078	5	0.0648821351766089
Chr01	27300000	mue0_bic1	35	-0.0731726759195057	0.0198401256633021	0.31131729214221	0.342857142857143	0.190485598812912	0	0.102717335665549
Chr01	27400000	mue0_bic1	87	-0.0921129556154491	0.0148582816424486	0.388733646542239	0.482758620689655	0.0308074816132652	14	0.149418180054573
Chr01	27500000	mue0_bic1	63	-0.0712374768127608	0.00663141342576326	0.49218587317017	0.583973374295955	0.034108927546368	14	0.172970680602527
Chr01	27600000	mue0_bic1	32	-0.0901812405301575	0.00685798498387834	0.62245089429148	0.75	0.0449433678054579	11	0.215320290950153
Chr01	27700000	mue0_bic1	38	0.0773605947727413	0.0172917784091382	0.430331130735833	0.421052631578948	0.233328284759586	0	0.116323373070751
Chr01	27800000	mue0_bic1	463	-0.0186506563639721	0.0160778750026708	0.171472839904408	0.177350832157167	0.239970072814542	1	0.0290835096727089
Chr01	27900000	mue0_bic1	367	0.0224541336997532	0.0112757419955457	0.0929043074046362	0.0904862261026645	0.150674740864237	1	0.0418110194689116
Chr01	2.8e+07	mue0_bic1	52	-0.0129982887456801	0.00246649194822736	0.336816646967122	0.34	0.295337396224908	0	0.0517503566208386
Chr01	28200000	mue0_bic1	33	-0.0462862343056742	0.0203486431949396	0.363714753117698	0.363636363636363	0.307725705061478	0	0.0641580475208521
Chr01	28300000	mue0_bic1	48	0.0793184546917251	0.00560901030364189	0.769732330944943	0.8125	0.081017137868543	45	0.209410350360576
Chr01	28400000	mue0_bic1	22	-0.163554353043037	0.0206299855194944	0.844410718753438	0.923076923076923	0.128739876832767	45	0.22515399833676
Chr01	2.9e+07	mue0_bic1	115	-0.159533785839639	0.0733851560547373	0.113301054294385	0.082608695652174	0.107483858293064	27	0.116443587767806
Chr01	29100000	mue0_bic1	115	0.177059843531601	0.150188444384046	0.156522825487432	0.1539745381152	0.110108444687628	6	0.09033765946649
