X.Chr01.	X.3e.05.	X.lob0_bic1.	X.58.	X.0.00696480062415392.	X.0.00151566013658372.	X.0.037621555946594.	X.0.0350877192982456.	X.0.240492862547154.	X.0.	X.0.035326290801103.
Chr01	1800000	lob0_bic1	272	0.0202352171732375	0.00434525729635624	0.701170626332443	0.702602230483271	0.18011250026376	4	0.0606164343437636
Chr01	1900000	lob0_bic1	277	0.01092733461379	0.001131570014527	0.666617476204398	0.673913043478261	0.285464364499528	5	0.0641451451130019
Chr01	2e+06	lob0_bic1	184	0.090937271857474	0.0212020778255853	0.36089788234162	0.359675694939416	0.0867099010053058	43	0.123322685678281
Chr01	2100000	lob0_bic1	125	0.0096979259174888	0.00112167620809639	0.276264048044583	0.276422764227642	0.203842523210937	2	0.0571788443159856
Chr01	2200000	lob0_bic1	45	-0.043391676815731	0.0204164558767736	0.135174873201974	0.155555555555556	0.196331286932908	0	0.0599661989237363
Chr01	2300000	lob0_bic1	25	0.0776658950610092	0.0423670899697872	0.164356896089355	0.157894736842105	0.255674606521075	0	0.0745085821687943
Chr01	2400000	lob0_bic1	45	-0.0110475132528739	0.000591587895499512	0.0786075530601456	0.0476190476190476	0.204702523319043	10	0.0896902339197449
Chr01	2500000	lob0_bic1	22	-0.0567794013441082	0.00412799116376785	0.228660842770566	0.181818181818182	0.197504611557943	5	0.17450653483215
Chr01	2600000	lob0_bic1	25	0.027001544445654	0.00801456305701957	0.225583016226109	0.238095238095238	0.304609126360776	0	0.0595578409812567
Chr01	2700000	lob0_bic1	111	0.268518345836464	0.0651778647227332	0.284986452649385	0.163636363636364	0.0208779207979623	84	0.207689319793997
Chr01	2900000	lob0_bic1	44	-0.418068985889488	0.128993448357276	0.25226378194138	0.181818181818182	0.0311653422975233	2	0.229855229878072
Chr01	3e+06	lob0_bic1	99	0.301876227682981	0.151738438669164	0.307692101587996	0.319148936170213	0.0720578955441691	10	0.153028166186235
Chr01	3100000	lob0_bic1	41	-0.0012305784043222	5.46295226870925e-06	0.341548191029363	0.342105263157895	0.206157122450045	0	0.103964687244182
Chr01	3200000	lob0_bic1	200	0.053765302362979	0.0246129476443699	0.271639195176301	0.266331658291457	0.248820179224407	18	0.0676722386765607
Chr01	3300000	lob0_bic1	73	0.0219101409386254	0.00616483892237454	0.320608242282606	0.318511198945982	0.263466886485414	0	0.0551029144190953
Chr01	3400000	lob0_bic1	191	0.0213051782161547	0.00558403632925474	0.471822883570945	0.465968586387435	0.213556122500907	4	0.0562990827200354
Chr01	3500000	lob0_bic1	71	0.108247570557976	0.0357805383856694	0.202446528522997	0.183673469387755	0.0937610669570862	1	0.113001702762421
Chr01	3600000	lob0_bic1	75	0.075102430929745	0.00823128627296933	0.435701547423807	0.39039039039039	0.0638964397245233	7	0.163459590510449
Chr01	3700000	lob0_bic1	164	0.0649051347287032	0.0201892378908823	0.400993594761266	0.365933365216005	0.113524574819438	6	0.090200585829772
Chr01	3800000	lob0_bic1	71	0.0162888305694983	0.000515712384428829	0.635599902876981	0.676470588235294	0.105852837396817	10	0.141636892784392
Chr01	3900000	lob0_bic1	332	0.0567065243630016	0.00464978304748116	0.567174866609246	0.63855421686747	0.0366622751638634	52	0.164212778587632
Chr01	4e+06	lob0_bic1	110	0.0713536705530204	0.0307327645829837	0.228642341570152	0.211009174311927	0.180051865155211	9	0.0803721839170099
Chr01	4100000	lob0_bic1	157	-0.0476425340197473	0.0052002107352618	0.355718538583861	0.298688151178977	0.0491823526310618	39	0.130459180506388
Chr01	4200000	lob0_bic1	82	-0.0217748783779644	0.00384810645487767	0.595664902399224	0.597560975609756	0.283554091551695	5	0.0693142397374395
Chr01	4300000	lob0_bic1	99	-0.0594482304419147	0.00714301490134283	0.348484515646992	0.329896907216495	0.0959064084634754	15	0.138895577824171
Chr01	4500000	lob0_bic1	25	0.0894985637329982	0.0279062354601023	0.0868758495932409	0.0416666666666667	0.233275849105525	4	0.105792700645455
Chr01	4600000	lob0_bic1	53	0.0127440052773295	0.000690554840771644	0.193188933309019	0.188679245283019	0.162810818939666	2	0.0957628628143168
Chr01	4700000	lob0_bic1	151	0.0906366434148255	0.0390689569671355	0.249583471382857	0.268965517241379	0.0911988735578814	6	0.0905478557687467
Chr01	4800000	lob0_bic1	299	0.0308227108000603	0.0122157044916649	0.620047125814854	0.617747440273038	0.245879190329852	5	0.0550683212734503
Chr01	4900000	lob0_bic1	144	-0.121747988246869	0.0132222499518333	0.223341633874053	0.131944444444444	0.0141571439432258	85	0.209073686703238
Chr01	5e+06	lob0_bic1	31	-0.0120420055186645	0.00128766624581387	0.190372380431306	0.193548387096774	0.248498072164159	0	0.0662654926812615
Chr01	5100000	lob0_bic1	118	0.0490509222617104	0.056121903679413	0.298735880625478	0.296610169491525	0.269547243182894	0	0.0408856819128517
Chr01	5200000	lob0_bic1	42	0.0340108191443169	0.00859545692727859	0.140321775569193	0.142857142857143	0.184415988662361	0	0.0724390711433023
Chr01	5600000	lob0_bic1	66	0.0273736137617117	0.00049730069611966	0.524974038876773	0.53030303030303	0.0556299095947294	26	0.242388977506707
Chr01	5700000	lob0_bic1	29	0.0237791293502362	0.00454639841884516	0.558003752668504	0.571428571428571	0.287668675139433	0	0.0696389907480308
Chr01	5800000	lob0_bic1	90	-0.0387482138060926	0.0159527292928294	0.162921689535501	0.159090909090909	0.152860195324087	0	0.0605793284641429
Chr01	6e+06	lob0_bic1	251	0.0147403486794035	0.00153418477428325	0.380915302902475	0.366054401284754	0.101116784310045	8	0.07431204069739
Chr01	6100000	lob0_bic1	224	0.0239552920509329	0.00458718295392715	0.295500613241358	0.315068493150685	0.0937414802966429	1	0.069842327554274
Chr01	6200000	lob0_bic1	121	0.135212663418033	0.10026588255426	0.116711637799409	0.0833333333333333	0.0648769803373449	0	0.0843200862842664
Chr01	6300000	lob0_bic1	85	0.387270805169224	0.262462328890588	0.325229993415747	0.355400696864111	0.0790105399380296	20	0.149269656879595
Chr01	6400000	lob0_bic1	32	0.0278746023846663	0.022466940272277	0.0234828498847419	0	0.329752607861437	0	0.0367220553511823
Chr01	6500000	lob0_bic1	44	0.278148335731278	0.122861921797592	0.22692415333548	0.25	0.0785582230083502	0	0.156696060765364
Chr01	6600000	lob0_bic1	191	0.189075502618515	0.0461478329798864	0.244779395884219	0.232804232804233	0.0585169098259615	156	0.17380004021356
Chr01	6700000	lob0_bic1	359	0.0646895694022769	0.00548628791296541	0.239105376212161	0.247191011235955	0.0645734719295637	233	0.172458747599723
Chr01	6800000	lob0_bic1	455	0.905144985709717	0.279394273891638	0.245160797239487	0.0200892857142857	2.21491173568329e-14	378	0.338142426194715
Chr01	6900000	lob0_bic1	304	0.853498744681256	0.323622276131505	0.39371924913631	0.418587196467991	0.0103506185902587	313	0.296260633916418
Chr01	7e+06	lob0_bic1	89	0.0415335142347475	0.028143058698243	0.0801452860360078	0.0689655172413793	0.263690339878565	5	0.0488881154235967
Chr01	7100000	lob0_bic1	52	0.0447953096064741	0.0174325274681094	0.181271771442321	0.176470588235294	0.248804387003958	0	0.0669950365860886
Chr01	7300000	lob0_bic1	21	-0.0372474119740388	0.0142097645742533	0.259858525465558	0.285714285714286	0.301012655362876	0	0.0617011027861211
Chr01	7400000	lob0_bic1	49	0.00682441997578795	0.0019085967253505	0.0579409526600291	0.0612244897959184	0.276035188228973	0	0.0308460049161414
Chr01	7500000	lob0_bic1	104	0.0482464982931476	0.121336101061998	0.0395848613937438	0.0396039603960396	0.181140847955466	0	0.0273502339338316
Chr01	7600000	lob0_bic1	127	0.0554570957215124	0.0799207448275037	0.0955566296356703	0.0912878787878788	0.188066007996512	0	0.0387362545211703
Chr01	7700000	lob0_bic1	146	-0.00935898226570945	0.00144637775807172	0.140875563162604	0.125437062937063	0.148225650456161	0	0.0485934822493314
Chr01	7800000	lob0_bic1	48	-0.0242977460193178	0.00211959674069408	0.0711184304982486	0.0208333333333333	0.15629904649403	16	0.104214855751938
Chr01	7900000	lob0_bic1	22	0.0052092503988224	0.000170561086196995	0.197643642340863	0.19047619047619	0.266611025459621	0	0.078763593518512
Chr01	8100000	lob0_bic1	69	0.071552856575238	0.0116724613708687	0.158520647418262	0.117647058823529	0.11853261422956	21	0.130778399800999
Chr01	8200000	lob0_bic1	181	0.0662148516990896	0.0069127950935902	0.23493620908398	0.168968692449356	0.0443584401992655	51	0.157260203701514
Chr01	8300000	lob0_bic1	309	-0.0990754927083774	0.0368723821273202	0.104665472589095	0.0868115942028986	0.0349151322963884	109	0.101883981408686
Chr01	8400000	lob0_bic1	63	-0.393957828453446	0.208724989480252	0.241883897454136	0.161290322580645	0.0513335185540007	11	0.170275739898252
Chr01	8500000	lob0_bic1	93	0.0584851861637777	0.00475565527197959	0.55053087651265	0.612903225806452	0.0569968275085785	28	0.167467662607224
Chr01	8600000	lob0_bic1	142	0.169820038360877	0.0347855191838496	0.251761399696832	0.207275132275132	0.0626905754106103	99	0.179795970749152
Chr01	9e+06	lob0_bic1	27	0.0199397774901612	0.00161824274266378	0.0349718868237387	0	0.319746847151713	8	0.0978788231113124
Chr01	9200000	lob0_bic1	89	-0.0635840017566415	0.0451123636945461	0.0551773380520212	0.0340909090909091	0.119749176084519	11	0.0591139978030332
Chr01	9300000	lob0_bic1	66	0.0298438585263349	0.0244958053169066	0.097672456901323	0.09375	0.27044261112312	0	0.0376529820104533
Chr01	9400000	lob0_bic1	221	-0.0237620299014806	0.0418888716883699	0.0765917914265443	0.0772727272727273	0.248256216264627	2	0.0229257985514062
Chr01	9500000	lob0_bic1	57	-0.147455309760357	0.0798275301818446	0.149759395633639	0.177005012531328	0.0638653265776667	0	0.103056249820507
Chr01	9700000	lob0_bic1	54	0.0502030082925941	0.00806707677973283	0.155708771298507	0.148148148148148	0.165563876168529	2	0.110372762321553
Chr01	9800000	lob0_bic1	50	0.0563266669881235	0.0288147863193644	0.103981851207347	0.0869565217391304	0.196978589440286	0	0.0655234289920801
Chr01	9900000	lob0_bic1	64	-0.0556826668223556	0.0234851310812772	0.145607783847425	0.140625	0.180650343233446	0	0.0717486605378527
Chr01	1e+07	lob0_bic1	51	-0.011800976849744	0.000797387082736119	0.235273599827314	0.235294117647059	0.192695565226067	0	0.0825227373575556
Chr01	10200000	lob0_bic1	44	0.202167162203958	0.0404976102877909	0.183144772270789	0.113636363636364	0.120264546209074	28	0.198374653740151
Chr01	10300000	lob0_bic1	30	-0.188902835572042	0.110512085739109	0.0962240669045997	0.0666666666666667	0.21349991857275	1	0.112208008478732
Chr01	10400000	lob0_bic1	38	0.041796058987675	0.0102168235970287	0.278707624630029	0.27027027027027	0.235238352998813	0	0.081652154955517
Chr01	10500000	lob0_bic1	74	-0.0676382995664908	0.0448146599657201	0.143267265438879	0.13487525987526	0.182875552818809	0	0.0630917964069786
Chr01	10600000	lob0_bic1	25	-0.0331823443719909	0.0041632068863391	0.1497028515532	0.142857142857143	0.203798661394547	0	0.100970445329832
Chr01	10700000	lob0_bic1	31	0.0494087160797247	0.0164217808935152	0.0858030375859753	0.0645161290322581	0.219560026551436	0	0.0757291650225715
Chr01	10800000	lob0_bic1	32	-0.00662268010960604	0.0001544763168689	0.17268351802456	0.166666666666667	0.184535980414528	0	0.104658029002151
Chr01	10900000	lob0_bic1	120	0.0110236794058882	0.0125590782399398	0.0262702167521422	0.0252100840336134	0.237885381010023	0	0.0194239681190883
Chr01	1.1e+07	lob0_bic1	143	-0.0472233324444991	0.0598516586424509	0.0637905756511706	0.0845070422535211	0.063280075394654	0	0.0381161301292909
Chr01	11100000	lob0_bic1	89	-0.0265964781557259	0.031821528079796	0.0404524899861692	0.0449438202247191	0.175182348018757	0	0.0294410897975913
Chr01	11200000	lob0_bic1	84	0.029545730463806	0.0120960317189007	0.230235876940604	0.231707317073171	0.219159352122862	0	0.0530473310387902
Chr01	11300000	lob0_bic1	77	0.00703518287929653	0.00141818184432722	0.188620983160262	0.186666666666667	0.288988515015051	0	0.0368892389816552
Chr01	11400000	lob0_bic1	155	-0.0378335654402639	0.0226815025400779	0.0790965731957748	0.0647255969836615	0.136609255054747	6	0.0496057049460282
Chr01	11500000	lob0_bic1	151	0.0121095640839815	0.00254828854446873	0.0584489060122499	0.0469798657718121	0.162608688229266	13	0.0473690280861559
Chr01	11600000	lob0_bic1	129	-0.0519814121128627	0.0133038789337584	0.256220554509308	0.258198924731182	0.091483737741479	4	0.0889916371279975
Chr01	11700000	lob0_bic1	125	0.179449177545844	0.0591662754964608	0.444392529546627	0.441172316384181	0.0775552598331228	18	0.145678218432624
Chr01	11800000	lob0_bic1	53	4.22126654344184e-06	7.05459087415882e-12	0.338076789819298	0.245283018867925	0.0414988590990144	123	0.31383192785468
Chr01	12100000	lob0_bic1	38	0.0443035049520282	0.0214317920647493	0.0826443760186671	0.0789473684210526	0.27651821733171	0	0.0597584201269806
Chr01	12200000	lob0_bic1	268	0.0841102385697309	0.0485213181541345	0.635838946390893	0.671641791044776	0.0936428095028304	12	0.0754002584695555
Chr01	12300000	lob0_bic1	224	0.284011816220914	0.184394292848062	0.398546635342593	0.479820627802691	0.00678555372111974	60	0.130602934948186
Chr01	12400000	lob0_bic1	110	0.105481464033113	0.0567071111360388	0.748085163871127	0.772727272727273	0.151775990935667	13	0.0874676890642085
Chr01	12500000	lob0_bic1	346	0.180225071215213	0.11574125692445	0.820953700196587	0.851744186046512	0.0457862118650544	30	0.104607150898988
Chr01	12600000	lob0_bic1	158	0.263366872457741	0.172293472523861	0.753283238484522	0.775641025641026	0.222545498937871	20	0.125290170275203
Chr01	12700000	lob0_bic1	37	0.0977527502088264	0.00862949906073624	0.639935240028611	0.702702702702703	0.101018283957274	6	0.207790867898623
Chr01	12900000	lob0_bic1	23	0.0600640841436588	0.0833146003551302	0.170675004008337	0.173913043478261	0.303593780179858	0	0.0410907971701416
Chr01	1.3e+07	lob0_bic1	70	-0.0200798548304057	0.00324186781677266	0.142088445684232	0.142857142857143	0.244831216892432	5	0.0696391052181859
Chr01	13100000	lob0_bic1	25	-0.0201944278420311	0.000488971616273545	0.60739006584047	0.641711229946524	0.162036166565426	0	0.180334987117737
Chr01	13200000	lob0_bic1	211	0.112303486443217	0.115424686555713	0.548895229265806	0.53476950680898	0.120097310498701	7	0.0652730869580643
Chr01	13300000	lob0_bic1	195	0.261136839069416	0.105635658191126	0.520081347094587	0.494845360824742	0.0495585384206776	103	0.158654771048503
Chr01	13400000	lob0_bic1	175	0.201757921512573	0.094750332121491	0.479812482711608	0.488505747126437	0.0741842187085981	25	0.129428670425989
Chr01	13500000	lob0_bic1	296	0.0951792369734242	0.103368015881549	0.249298062275905	0.25	0.147281558116254	1	0.0584573863330102
Chr01	13600000	lob0_bic1	208	0.00997952584286092	0.00107671106511701	0.413260474294253	0.436274509803922	0.0999556895787672	1	0.0600551953714576
Chr01	13700000	lob0_bic1	166	0.0230729781107946	0.0261050273212325	0.497892777806626	0.5	0.304012767494467	0	0.0281988789443458
Chr01	13800000	lob0_bic1	91	0.0071745216646699	0.00121662579921236	0.467275118579889	0.472527472527473	0.291435753491597	0	0.0406167065856658
Chr01	13900000	lob0_bic1	181	0.0218432372228223	0.00270317919615013	0.379633905828581	0.353932584269663	0.0983574011387347	6	0.0829602112457714
Chr01	1.4e+07	lob0_bic1	91	-0.0473314678526568	0.00934211190903168	0.519257498076567	0.488636363636364	0.139056188348539	0	0.0966980476127501
Chr01	14100000	lob0_bic1	33	-0.0353586305608409	0.00391996455003124	0.564263959358045	0.575757575757576	0.217151870403845	0	0.111517912633609
Chr01	14200000	lob0_bic1	123	0.0495616461994226	0.0141507025464364	0.244495125638564	0.213114754098361	0.17260531293299	11	0.0822710399827694
Chr01	14300000	lob0_bic1	67	-0.0364518275928044	0.0182155651469963	0.018139292593992	0.0149253731343284	0.358280339720614	2	0.0533320463203887
Chr01	14400000	lob0_bic1	106	-0.183383109348901	0.043368808063553	0.334398446930472	0.428571428571429	0.0602364563843647	87	0.17388449328438
Chr01	14500000	lob0_bic1	240	-0.0159051124674523	0.00212975757314684	0.887472178191267	0.903563517457192	0.109113485845647	30	0.0680552954796195
Chr01	14600000	lob0_bic1	65	-0.0303010967558843	0.0253170407985944	0.397104301122158	0.40625	0.342887348389593	0	0.0376047012314803
Chr01	14700000	lob0_bic1	67	0.0276676762302988	0.00366297334624827	0.451785070283701	0.453125	0.191334331715369	0	0.0902705463016363
Chr01	14800000	lob0_bic1	172	0.074345405534373	0.108479354709486	0.394418956978086	0.38953488372093	0.201167498475114	0	0.0445728961267057
Chr01	14900000	lob0_bic1	45	0.0255063311666283	0.0103213264155516	0.206448207398743	0.206923890063425	0.280587768147863	0	0.0495758880872571
Chr01	1.5e+07	lob0_bic1	135	0.0848675652146561	0.034606661360767	0.204872472750167	0.246268656716418	0.0519003828340059	14	0.0900849322535245
Chr01	15100000	lob0_bic1	56	-0.00303097255745528	6.94123084804945e-05	0.434436065609321	0.428571428571429	0.247199831872672	0	0.0718379656602164
Chr01	15200000	lob0_bic1	104	-0.00675056806900153	0.00157263503656373	0.922987068472963	0.932038834951456	0.266182368308625	3	0.0336137226549473
Chr01	15300000	lob0_bic1	257	0.0878959934314215	0.0173636489387374	0.382733849695554	0.333333333333333	0.0860661639351881	67	0.131716094758673
Chr01	15400000	lob0_bic1	221	0.0551186485409671	0.0418731767863951	0.525091074236905	0.545239121068504	0.170244144247216	0	0.0531888830410498
Chr01	15500000	lob0_bic1	194	-0.0260070347429102	0.0235684578772472	0.337310336849234	0.336814835014999	0.267863857439725	1	0.0334514940523071
Chr01	15600000	lob0_bic1	122	0.050518893153599	0.0143614366670556	0.469510867368918	0.479338842975207	0.181174975372906	3	0.0832425064102278
Chr01	15700000	lob0_bic1	36	0.0601929007337637	0.0350716112261187	0.101985306977828	0.0967741935483871	0.204680932455794	0	0.0634684187912545
Chr01	16200000	lob0_bic1	71	-0.00400058094828287	0.0001812940934599	0.282368467534118	0.277387041773231	0.241318001417279	0	0.0586707310959589
Chr01	16300000	lob0_bic1	33	-0.0707243643653398	0.0210256256438772	0.234108749242371	0.225806451612903	0.212186362960714	0	0.0963129874832462
Chr01	16400000	lob0_bic1	44	-0.0474561264996228	0.0083769058042043	0.2049624828238	0.183932346723044	0.171113719800277	1	0.102386037665719
Chr01	16500000	lob0_bic1	89	0.0731120709886637	0.0549517461366509	0.19719761971148	0.193181818181818	0.211253180916538	0	0.0615869366343299
Chr01	16600000	lob0_bic1	269	0.115993098152819	0.135536677892126	0.359663578628765	0.342105263157895	0.129515858031647	3	0.0622148409717801
Chr01	16700000	lob0_bic1	189	-0.000521496619145019	8.49722802109586e-06	0.471692540541378	0.473404255319149	0.307121374993202	0	0.0353267045404436
Chr01	16800000	lob0_bic1	321	0.11597624084718	0.104243908128014	0.41882316465063	0.409904022871145	0.135543231872935	19	0.0709306517674714
Chr01	16900000	lob0_bic1	144	-0.0446235449746519	0.0328006873285876	0.158012614178579	0.159722222222222	0.164839521819262	0	0.0486533626220184
Chr01	1.7e+07	lob0_bic1	186	-0.0436305636960223	0.0765574439368397	0.190341494622138	0.187845303867403	0.248780764875764	0	0.0311377606959096
Chr01	17100000	lob0_bic1	211	0.0255344133960861	0.00803717448655283	0.518710201440747	0.519704911667638	0.163430972373947	0	0.0562424786173149
Chr01	17200000	lob0_bic1	337	-0.0130743625112622	0.0158898935191647	0.608898533961323	0.608955223880597	0.286671289713071	0	0.0204809592783156
Chr01	17300000	lob0_bic1	321	0.117492431881853	0.0662929829283291	0.359809553018534	0.344288793103449	0.0684837400508188	35	0.0901086280972457
Chr01	17400000	lob0_bic1	99	0.112912680213519	0.0254779157205603	0.338126217196549	0.333333333333333	0.173632480173558	37	0.139685405600092
Chr01	17500000	lob0_bic1	103	-0.0108995424610463	0.00540566702067112	0.0614882207487412	0.0594059405940594	0.256787243405756	2	0.0292734485576047
Chr01	17600000	lob0_bic1	172	0.0144939447219228	0.000563932003007522	0.32963751378504	0.261400591278641	0.0234413708946955	1	0.120521213285817
Chr01	17700000	lob0_bic1	53	0.279578365703713	0.106039248831881	0.540250758709938	0.448979591836735	0.0420717450256866	0	0.169535443097387
Chr01	17800000	lob0_bic1	195	0.0942833354388372	0.105042626245956	0.118520437613008	0.0977011494252874	0.103309771432629	12	0.0574437015979665
Chr01	17900000	lob0_bic1	91	0.0507551848558239	0.0185127553615881	0.245910211476716	0.244444444444444	0.185907774246555	3	0.0736605823334904
Chr01	1.8e+07	lob0_bic1	213	0.111406556219171	0.0103191397472481	0.483067120520028	0.625885818052972	0.00281497288094033	211	0.216560511107615
Chr01	18100000	lob0_bic1	51	0.0203211643943404	0.00185637313661726	0.393719070302131	0.4	0.229499896263858	1	0.0931335627277499
Chr01	18200000	lob0_bic1	86	-0.0207709556871378	0.00531682278228426	0.0234830926807765	0	0.173601949232951	4	0.0562497571639584
Chr01	18300000	lob0_bic1	81	-0.0765274050585875	0.0347584697657361	0.34406053809318	0.35	0.201394902230005	1	0.0810544621161678
Chr01	18400000	lob0_bic1	49	0.0732101533531377	0.00694861796436177	0.569021856089386	0.62202380952381	0.0914206899403973	0	0.173425264004086
Chr01	18500000	lob0_bic1	44	0.11194943372811	0.0135824934161579	0.390459833012187	0.348837209302326	0.0579517325218563	0	0.18968038158818
Chr01	18600000	lob0_bic1	137	0.0250436854445833	0.00275431807057678	0.474038484929803	0.445255474452555	0.0874659561843911	6	0.0942283225062549
Chr01	18700000	lob0_bic1	240	-0.00199836151487657	0.000480404810219453	0.271757056943625	0.271966527196653	0.32718214975964	0	0.0180036536213006
Chr01	18800000	lob0_bic1	311	-0.025664759792633	0.00742589506071314	0.525811758241675	0.541326048124409	0.149010486884993	0	0.0588102553585137
Chr01	18900000	lob0_bic1	104	-0.0161855983534968	0.00707536815261566	0.156371820783662	0.158415841584158	0.23123962543207	0	0.0379965795362379
Chr01	1.9e+07	lob0_bic1	189	0.00793293509544575	0.0148093028770511	0.0983244000837618	0.0962566844919786	0.368071086798197	0	0.0128723209165156
Chr01	19100000	lob0_bic1	215	0.0957268996522971	0.0449144634030845	0.500144633002658	0.489277086467022	0.0450623130869649	4	0.0891930778778976
Chr01	19200000	lob0_bic1	127	0.0388247485362337	0.0152828257555579	0.278837625844953	0.272363636363636	0.174700787822898	1	0.0620150482374851
Chr01	19300000	lob0_bic1	253	-0.218534643035179	0.126308131410358	0.335954999271126	0.297619047619048	0.0489055609100211	94	0.121421306876171
Chr01	19400000	lob0_bic1	552	0.00813854282192488	0.00213354852737073	0.28681235179808	0.275862068965517	0.139848666610578	4	0.0347925015603942
Chr01	19500000	lob0_bic1	706	-0.00871965815156917	0.00412879242099591	0.407233706990331	0.41075223949319	0.203341461871367	1	0.0267965078341693
Chr01	19600000	lob0_bic1	714	0.0655802690270034	0.0821826475526736	0.681267889576074	0.66150595870113	0.0624373721117584	1	0.0451724239041908
Chr01	19700000	lob0_bic1	34	0.0382858990118075	0.0330369175756972	0.147150190042347	0.117647058823529	0.345490309255545	0	0.0415938723512962
Chr01	19800000	lob0_bic1	319	0.252918987019375	0.0457603969649321	0.193279105769021	0.0595611285266458	0.00342922858538362	281	0.233467701252475
Chr01	19900000	lob0_bic1	136	0.175874411564673	0.112272662877018	0.364015098889062	0.382016165244724	0.10767829282489	13	0.103646803019297
Chr01	2e+07	lob0_bic1	333	0.0302288360439499	0.0034725105500916	0.564008878263021	0.510869670051985	0.0472579974687195	61	0.101295441868405
Chr01	20100000	lob0_bic1	303	0.0405703374470673	0.0663331398045053	0.527426020814773	0.52781823146589	0.250869958469309	0	0.0311052436677292
Chr01	20200000	lob0_bic1	215	-0.0616107722915252	0.00520739207568504	0.398629481632949	0.395787626151821	0.0704244305689482	96	0.168591928645676
Chr01	20300000	lob0_bic1	110	-0.0504327047558249	0.0362787896824668	0.218383467928936	0.222222222222222	0.195262387563269	0	0.0522848818064755
Chr01	20400000	lob0_bic1	102	0.0404463250389399	0.0101087013086488	0.269444866682085	0.266016307513104	0.117281591094856	0	0.0794367834958796
Chr01	20500000	lob0_bic1	111	0.229845642977468	0.0816651378732465	0.443951651328039	0.363636363636364	0.0448288611896878	41	0.15882109679246
Chr01	20600000	lob0_bic1	50	0.0177153713026726	0.000684242578928155	0.357937376385635	0.36	0.109057191715542	0	0.133732042129535
Chr01	20700000	lob0_bic1	125	0.0296753037136034	0.0240544287509034	0.14284511589529	0.144	0.255948847634948	1	0.0377822583856526
Chr01	20800000	lob0_bic1	267	0.0911568826720039	0.10386530014942	0.250391685223542	0.248573769052983	0.12095616172251	1	0.0558527408357699
Chr01	20900000	lob0_bic1	218	0.076734865609157	0.0204421117244622	0.172461195410718	0.133640552995392	0.0536706297367422	44	0.105979074652135
Chr01	2.1e+07	lob0_bic1	179	0.0210595454202714	0.0289432135008984	0.345195487233666	0.337078651685393	0.311348549331895	0	0.024443640259459
Chr01	21100000	lob0_bic1	432	0.106849826661186	0.0695836323279522	0.192480177044681	0.174621889738169	0.142045860743319	18	0.07998536653212
Chr01	21200000	lob0_bic1	90	0.0380387424741515	0.0876519329425959	0.333598982117873	0.329545454545455	0.407227609380298	0	0.0253708879546401
Chr01	21300000	lob0_bic1	57	0.0396617746139871	0.111704213697046	0.438600243898934	0.428571428571429	0.398739173949185	0	0.0234329858046413
Chr01	21400000	lob0_bic1	58	-0.0232521803011555	0.114420271873489	0.456092938284408	0.448275862068966	0.434860645109278	0	0.0135738316748066
