X.Chr01.	X.3e.05.	X.lob0_bic1.	X.58.	X.0.00696480062415394.	X.0.00170782913273572.	X.0.037621555946594.	X.0.0350877192982456.	X.0.242627848384148.	X.0.	X.0.0333237216105298.
Chr01	5700000	lob0_bic1	29	0.0237791293502357	0.00631938696409284	0.558003752668504	0.555555555555556	0.318975612044314	0	0.0591460154081426
Chr01	5800000	lob0_bic1	90	-0.0387482138060925	0.0174987640660685	0.162921689535501	0.151685393258427	0.158271115886593	0	0.0579181948138539
Chr01	6e+06	lob0_bic1	251	0.0147403486794036	0.0024130746046058	0.380915302902475	0.389344262295082	0.148800056581596	4	0.0593320562752047
Chr01	6100000	lob0_bic1	224	0.023955292050933	0.0049656523057383	0.295500613241358	0.316742081447964	0.0876174662372055	0	0.0672171870957781
Chr01	6200000	lob0_bic1	121	0.135212663418033	0.118182718002025	0.116711637799409	0.0841121495327103	0.036584579219533	0	0.0777691582781334
Chr01	6300000	lob0_bic1	85	0.387270805169224	0.315873092100532	0.325229993415747	0.347058823529412	0.0835556968661825	9	0.136246533165911
Chr01	6400000	lob0_bic1	32	0.0278746023846664	0.0314715987139383	0.0234828498847419	0	0.346893152672311	0	0.0310682146033063
Chr01	6500000	lob0_bic1	44	0.278148335731278	0.142660050366501	0.22692415333548	0.193181818181818	0.078208235621626	0	0.145610367169599
Chr01	6600000	lob0_bic1	191	0.189075502618515	0.0507224973493579	0.244779395884219	0.173684210526315	0.00863098395668464	47	0.16599766047207
Chr01	6700000	lob0_bic1	359	0.0646895694022765	0.00739924327430842	0.239105376212161	0.237430167597765	0.129545770092267	57	0.148698855159936
Chr01	6800000	lob0_bic1	455	0.905144985709716	0.344705694548633	0.245160797239487	0.0246636771300448	0.0407120073626084	129	0.304832268911465
Chr01	6900000	lob0_bic1	304	0.853498744681254	0.3640161381413	0.39371924913631	0.399006622516556	0.0762462338616368	114	0.279711025500674
Chr01	7e+06	lob0_bic1	89	0.0415335142347474	0.043539098998774	0.0801452860360078	0.0755813953488372	0.264435990503237	0	0.039357361716864
Chr01	7100000	lob0_bic1	52	0.0447953096064744	0.0206629526888418	0.181271771442321	0.181818181818182	0.253083320700433	0	0.0616174001091915
Chr01	7300000	lob0_bic1	21	-0.0372474119740385	0.0167314445361171	0.259858525465558	0.285714285714285	0.305396993946666	0	0.0569372386934895
Chr01	7400000	lob0_bic1	49	0.00682441997578797	0.00315094723015023	0.0579409526600291	0.0612244897959184	0.306043562241611	0	0.0240387675696476
Chr01	7500000	lob0_bic1	104	0.0482464982931475	0.163260216032484	0.0395848613937438	0.0418859649122807	0.210963435125281	0	0.0236098176205317
Chr01	7600000	lob0_bic1	127	0.0554570957215124	0.103636110238085	0.0955566296356703	0.0950413223140496	0.208489501619181	0	0.0340618778767371
Chr01	7700000	lob0_bic1	146	-0.00935898226570944	0.00180229539711005	0.140875563162604	0.131034482758621	0.179834051391477	0	0.0435895770738641
Chr01	7800000	lob0_bic1	48	-0.024297746019318	0.00308799312040532	0.0711184304982486	0.03125	0.149447332223271	8	0.0864559413477572
Chr01	7900000	lob0_bic1	22	0.00520925039882255	0.000207831912089059	0.197643642340863	0.19047619047619	0.28434467274893	0	0.0714473515572826
Chr01	8100000	lob0_bic1	69	0.0715528565752373	0.0274266641981042	0.158520647418262	0.133340649692713	0.16560897256583	3	0.0854294282430225
Chr01	8200000	lob0_bic1	181	0.0662148516990897	0.00817834362279673	0.23493620908398	0.163505217925107	0.0426230520023888	15	0.144773725867662
Chr01	8300000	lob0_bic1	309	-0.0990754927083773	0.0524704121894873	0.104665472589095	0.076547231270358	0.0300569351229649	33	0.0855216400201826
Chr01	8400000	lob0_bic1	63	-0.393957828453445	0.216297935591642	0.241883897454136	0.153225806451613	0.0477353603260442	4	0.167490649016384
Chr01	8500000	lob0_bic1	93	0.058485186163778	0.0063636343308793	0.55053087651265	0.564516129032258	0.0985568030010767	10	0.144964040832313
Chr01	8600000	lob0_bic1	142	0.169820038360877	0.0469046513427858	0.251761399696832	0.2	0.0482878356790458	36	0.155041512467521
Chr01	9e+06	lob0_bic1	27	0.0199397774901611	0.00295278556819123	0.0349718868237387	0	0.299790310423184	3	0.0725556723022229
Chr01	9200000	lob0_bic1	89	-0.0635840017566414	0.0754863186810241	0.0551773380520212	0.044943820224719	0.173478402710424	0	0.0457594453867784
Chr01	9300000	lob0_bic1	66	0.0298438585263349	0.0384399924871826	0.097672456901323	0.09375	0.300240626492726	0	0.0300974944655348
Chr01	9400000	lob0_bic1	221	-0.0237620299014807	0.0816931798203365	0.0765917914265443	0.075	0.315196777346412	0	0.0164383285129493
Chr01	9500000	lob0_bic1	57	-0.147455309760356	0.116704611030729	0.149759395633639	0.140350877192983	0.14981869226678	0	0.0853460499992061
Chr01	9700000	lob0_bic1	54	0.050203008292594	0.0109296470857843	0.155708771298507	0.157407407407407	0.154399214241734	0	0.0949497204070828
Chr01	9800000	lob0_bic1	50	0.0563266669881235	0.0309144060723434	0.103981851207347	0.09	0.207453245242063	0	0.0633432901658525
Chr01	9900000	lob0_bic1	64	-0.0556826668223555	0.0444263031526215	0.145607783847425	0.140625	0.231387002934759	0	0.0522356444026423
Chr01	1e+07	lob0_bic1	51	-0.011800976849744	0.000954967037783857	0.235273599827314	0.239130434782609	0.197491558445416	0	0.0755076206775992
Chr01	10200000	lob0_bic1	44	0.202167162203958	0.0517442046907962	0.183144772270789	0.116279069767442	0.129218914354394	16	0.175730350254912
Chr01	10300000	lob0_bic1	30	-0.188902835572042	0.162112765627172	0.0962240669045997	0.0535714285714285	0.22120846220762	0	0.0927677209672193
Chr01	10400000	lob0_bic1	38	0.0417960589876749	0.0132631036935105	0.278707624630029	0.283783783783783	0.242381844481528	0	0.0717595602552723
Chr01	10500000	lob0_bic1	74	-0.0676382995664906	0.0517404878892211	0.143267265438879	0.134615384615385	0.19670046363637	0	0.0587955474964458
Chr01	10600000	lob0_bic1	25	-0.0331823443719907	0.0041707190248236	0.1497028515532	0.141428571428572	0.205985033343846	0	0.101021856955482
Chr01	10700000	lob0_bic1	31	0.0494087160797247	0.016426238185228	0.0858030375859753	0.0645161290322581	0.219137329461994	0	0.0758251618754706
Chr01	10800000	lob0_bic1	32	-0.00662268010960631	0.000154476316868897	0.17268351802456	0.166666666666667	0.184535980414528	0	0.104804917536195
Chr01	10900000	lob0_bic1	120	0.0110236794058882	0.0159040631751969	0.0262702167521422	0.0223214285714286	0.286538490870451	0	0.0172838124925755
Chr01	1.1e+07	lob0_bic1	143	-0.0472233324444991	0.0896147224690092	0.0637905756511706	0.0638297872340425	0.200506478828022	0	0.0311913352574533
Chr01	11100000	lob0_bic1	89	-0.0265964781557259	0.0756574254039794	0.0404524899861692	0.0393258426966292	0.290973645106999	0	0.0191190086974153
Chr01	11200000	lob0_bic1	84	0.029545730463806	0.0206293772227197	0.230235876940604	0.234939759036145	0.263502230062783	0	0.0406741691780487
Chr01	11300000	lob0_bic1	77	0.00703518287929659	0.00192025241461125	0.188620983160262	0.186666666666666	0.312661038360697	0	0.0317441168563483
Chr01	11400000	lob0_bic1	155	-0.0378335654402638	0.035064211000268	0.0790965731957748	0.069078947368421	0.168205579858357	0	0.0399495832750738
Chr01	11500000	lob0_bic1	151	0.0121095640839814	0.00472576719738194	0.0584489060122499	0.0503355704697987	0.179815087696345	0	0.0348304724893459
Chr01	11600000	lob0_bic1	129	-0.0519814121128627	0.0165867180542279	0.256220554509308	0.2421875	0.132383012927111	1	0.079805874296254
Chr01	11700000	lob0_bic1	125	0.179449177545844	0.0691753446505566	0.444392529546627	0.442148760330578	0.0718398295803965	5	0.13490648416598
Chr01	11800000	lob0_bic1	53	4.22126654394162e-06	1.20824883859356e-11	0.338076789819298	0.292452830188679	0.0757892160563836	26	0.240121805554593
Chr01	12100000	lob0_bic1	38	0.0443035049520282	0.0284773687767708	0.0826443760186671	0.0694444444444445	0.2890900923915	0	0.0519104954231833
Chr01	12200000	lob0_bic1	268	0.0841102385697306	0.0888553682772154	0.635838946390893	0.648496240601504	0.160128266592484	3	0.0557922719525149
Chr01	12300000	lob0_bic1	224	0.284011816220914	0.239470018722655	0.398546635342593	0.420454545454546	0.10442497545162	30	0.114756647633158
Chr01	12400000	lob0_bic1	110	0.105481464033113	0.0916695381446335	0.748085163871127	0.766055045871559	0.172848343021723	1	0.0688859488882342
Chr01	12500000	lob0_bic1	346	0.180225071215212	0.134096735460916	0.820953700196587	0.850505561172902	0.0863181771854342	8	0.0973135063130326
Chr01	12600000	lob0_bic1	158	0.263366872457742	0.193881071526818	0.753283238484522	0.772151898734177	0.213584979733032	8	0.118266149834785
Chr01	12700000	lob0_bic1	37	0.0977527502088256	0.00915947871900232	0.639935240028611	0.702702702702703	0.103785458249011	2	0.20195779650532
Chr01	12900000	lob0_bic1	23	0.0600640841436589	0.145058350850382	0.170675004008337	0.173913043478261	0.322685114117678	0	0.0311824697166313
Chr01	1.3e+07	lob0_bic1	70	-0.0200798548304061	0.00505949029400053	0.142088445684232	0.135714285714286	0.273155099770819	0	0.0558179912046156
Chr01	13100000	lob0_bic1	25	-0.020194427842031	0.000512399169858352	0.60739006584047	0.647058823529412	0.166015911830669	0	0.17639828646272
Chr01	13200000	lob0_bic1	211	0.112303486443217	0.158259414706829	0.548895229265806	0.554502369668246	0.183953465450878	1	0.0558181552425628
Chr01	13300000	lob0_bic1	195	0.261136839069416	0.150663503770559	0.520081347094587	0.547473425564874	0.0567579948438882	28	0.13302434499314
Chr01	13400000	lob0_bic1	175	0.201757921512573	0.114514958610439	0.479812482711608	0.517241379310345	0.0628112287684406	12	0.117887159299929
Chr01	13500000	lob0_bic1	296	0.0951792369734241	0.133693633935887	0.249298062275905	0.249520781710225	0.150994232173727	1	0.0514699649604453
Chr01	13600000	lob0_bic1	208	0.00997952584286093	0.00194607357278919	0.413260474294253	0.417874396135266	0.203606374155526	0	0.0447298351259228
Chr01	13700000	lob0_bic1	166	0.0230729781107944	0.03406471318351	0.497892777806626	0.5	0.324635207030743	0	0.0247182831893465
Chr01	13800000	lob0_bic1	91	0.00717452166466982	0.00152765004058277	0.467275118579889	0.472527472527473	0.31511364043769	0	0.0362951028280395
Chr01	13900000	lob0_bic1	181	0.0218432372228226	0.00494557343704586	0.379633905828581	0.397384625150765	0.134664950645674	0	0.0614151748380738
Chr01	1.4e+07	lob0_bic1	91	-0.0473314678526568	0.0131375434072727	0.519257498076567	0.511111111111111	0.1870990226211	0	0.0816506993478077
Chr01	14100000	lob0_bic1	33	-0.0353586305608412	0.00501314868335812	0.564263959358045	0.575757575757576	0.254568527337255	0	0.0987431918339224
Chr01	14200000	lob0_bic1	123	0.0495616461994226	0.0261311792740423	0.244495125638564	0.227642276422764	0.19987028538513	2	0.0606224154040248
Chr01	14300000	lob0_bic1	67	-0.0364518275928043	0.0327416217387173	0.018139292593992	0.0075757575757576	0.425146031699084	2	0.039832377744624
Chr01	14400000	lob0_bic1	106	-0.183383109348901	0.0578464898088341	0.334398446930472	0.433333333333333	0.00548189835114801	10	0.150760595622695
Chr01	14500000	lob0_bic1	240	-0.015905112467453	0.00305936169163347	0.887472178191267	0.893305439330544	0.139151148794402	3	0.0568575772423453
Chr01	14600000	lob0_bic1	65	-0.0303010967558845	0.0314484525602639	0.397104301122158	0.40625	0.34571051760717	0	0.0337851402131377
Chr01	14700000	lob0_bic1	67	0.0276676762302987	0.0040866485838487	0.451785070283701	0.454545454545454	0.185138112528267	0	0.0855768025633372
Chr01	14800000	lob0_bic1	172	0.0743454055343732	0.211916596263613	0.394418956978086	0.394736842105263	0.257720673372432	0	0.0319329225454255
Chr01	14900000	lob0_bic1	45	0.0255063311666282	0.014684943854394	0.206448207398743	0.204545454545455	0.324055265221518	0	0.0416177758401537
Chr01	1.5e+07	lob0_bic1	135	0.0848675652146561	0.0416085859446116	0.204872472750167	0.204367053620785	0.12432664561511	6	0.0822654129713066
Chr01	15100000	lob0_bic1	56	-0.00303097255745513	0.000101384090806839	0.434436065609321	0.428571428571428	0.2819119704744	0	0.0595201636463588
Chr01	15200000	lob0_bic1	104	-0.00675056806900071	0.00227162063935573	0.922987068472963	0.927884615384616	0.269804358202175	0	0.0280052488189184
Chr01	15300000	lob0_bic1	257	0.0878959934314216	0.0336528830385696	0.382733849695554	0.366141732283464	0.09097914886641	6	0.0947381628635889
Chr01	15400000	lob0_bic1	221	0.0551186485409674	0.0640348106604996	0.525091074236905	0.540407919440177	0.209486628248557	0	0.0430682785667311
Chr01	15500000	lob0_bic1	194	-0.0260070347429102	0.031852925582055	0.337310336849234	0.341209699641774	0.27515114739243	0	0.0288126492321817
Chr01	15600000	lob0_bic1	122	0.050518893153599	0.0192030849327674	0.469510867368918	0.483333333333334	0.18258655203853	1	0.0720834132942396
Chr01	15700000	lob0_bic1	36	0.0601929007337641	0.04360130657452	0.101985306977828	0.096774193548387	0.244087755888265	0	0.0569983834472414
Chr01	16200000	lob0_bic1	71	-0.00400058094828291	0.000261925420198468	0.282368467534118	0.28169014084507	0.266211519797988	0	0.0488766301643269
Chr01	16300000	lob0_bic1	33	-0.0707243643653396	0.0352047254630005	0.234108749242371	0.225806451612903	0.237391438683909	0	0.0745307668509217
Chr01	16400000	lob0_bic1	44	-0.0474561264996227	0.0135879292598223	0.2049624828238	0.195121951219512	0.222716861008511	0	0.080497550676329
Chr01	16500000	lob0_bic1	89	0.0731120709886637	0.069732087908756	0.19719761971148	0.190789473684211	0.238748365699053	0	0.0547444086992736
Chr01	16600000	lob0_bic1	269	0.115993098152818	0.178191035940232	0.359663578628765	0.343723911747167	0.152446523586726	0	0.0543320685455002
Chr01	16700000	lob0_bic1	189	-0.000521496619144893	1.43944914861428e-05	0.471692540541378	0.476034858387799	0.327357828316741	0	0.0271781787977036
Chr01	16800000	lob0_bic1	321	0.115976240847179	0.112202875623304	0.41882316465063	0.407272727272728	0.135757025784288	7	0.0684595518455631
Chr01	16900000	lob0_bic1	144	-0.0446235449746519	0.0642572442652825	0.158012614178579	0.152777777777778	0.224388825032828	0	0.034807276082511
Chr01	1.7e+07	lob0_bic1	186	-0.0436305636960222	0.103354727419642	0.190341494622138	0.189050021017234	0.265281568174643	0	0.0268344481705027
Chr01	17100000	lob0_bic1	211	0.025534413396086	0.010557943740431	0.518710201440747	0.520300751879699	0.20104637002609	0	0.0491363883146331
Chr01	17200000	lob0_bic1	337	-0.0130743625112623	0.0201240205913478	0.608898533961323	0.607771951055533	0.301957599603445	0	0.0182234317104783
Chr01	17300000	lob0_bic1	321	0.117492431881853	0.0820630701152845	0.359809553018534	0.3640625	0.11373402045219	9	0.081096671667613
Chr01	17400000	lob0_bic1	99	0.112912680213519	0.0305620273657634	0.338126217196549	0.358585858585858	0.118017297964324	13	0.12770816186088
Chr01	17500000	lob0_bic1	103	-0.0108995424610463	0.00784111004841682	0.0614882207487412	0.06	0.266817115724306	0	0.0243380910103674
Chr01	17600000	lob0_bic1	172	0.014493944721923	0.000582841817709251	0.32963751378504	0.263036809815951	0.0274349972636728	0	0.118707529425319
Chr01	17700000	lob0_bic1	53	0.279578365703712	0.17179152132004	0.540250758709938	0.553469387755102	0.120458617963992	0	0.133373551799282
Chr01	17800000	lob0_bic1	195	0.0942833354388371	0.124020793799327	0.118520437613008	0.105883766892794	0.12570717254522	5	0.0529364364653674
Chr01	17900000	lob0_bic1	91	0.0507551848558239	0.0230058974841786	0.245910211476716	0.235955056179775	0.209312606572374	1	0.0661649275844395
Chr01	1.8e+07	lob0_bic1	213	0.111406556219171	0.0137678213551898	0.483067120520028	0.523584905660377	0.083089062981241	83	0.187734960786242
Chr01	18100000	lob0_bic1	51	0.0203211643943405	0.00247988638518914	0.393719070302131	0.392156862745098	0.265514078541279	0	0.0806862840561334
Chr01	18200000	lob0_bic1	86	-0.0207709556871377	0.00948828817157788	0.0234830926807765	0.0058139534883721	0.198687242536741	4	0.0421628115993968
Chr01	18300000	lob0_bic1	81	-0.0765274050585873	0.0424747664170976	0.34406053809318	0.35	0.206152886293402	0	0.0734206973953669
Chr01	18400000	lob0_bic1	49	0.0732101533531376	0.0074758243582252	0.569021856089386	0.632653061224489	0.109631211100487	0	0.167420559790346
Chr01	18500000	lob0_bic1	44	0.11194943372811	0.0143958713937861	0.390459833012187	0.352272727272728	0.0606073276096934	0	0.18448877186601
Chr01	18600000	lob0_bic1	137	0.0250436854445838	0.00415312611781683	0.474038484929803	0.492700729927007	0.104442045809126	0	0.0768382912411759
Chr01	18700000	lob0_bic1	240	-0.00199836151487648	0.000614487771687441	0.271757056943625	0.271966527196653	0.343822962212886	0	0.0159398581646088
Chr01	18800000	lob0_bic1	311	-0.0256647597926331	0.0100500665409796	0.525811758241675	0.536544481577055	0.16464351792094	0	0.0506197216864537
Chr01	18900000	lob0_bic1	104	-0.0161855983534967	0.00943441736619798	0.156371820783662	0.160194174757282	0.253442114647504	0	0.0329486962348231
Chr01	1.9e+07	lob0_bic1	189	0.00793293509544576	0.0277236967178281	0.0983244000837618	0.0978835978835979	0.396040732598039	0	0.00942053026570403
Chr01	19100000	lob0_bic1	215	0.095726899652297	0.0775064488474037	0.500144633002658	0.507317073170732	0.13428436426815	1	0.067987972753193
Chr01	19200000	lob0_bic1	127	0.0388247485362336	0.0176951232719064	0.278837625844953	0.273809523809524	0.182833881536531	0	0.0577097074932601
Chr01	19300000	lob0_bic1	253	-0.218534643035179	0.13858205226772	0.335954999271126	0.327380952380953	0.115632575464984	38	0.116073696816912
Chr01	19400000	lob0_bic1	552	0.00813854282192489	0.00312210471969196	0.28681235179808	0.288706739526411	0.191906624514704	0	0.0287998308995336
Chr01	19500000	lob0_bic1	706	-0.0087196581515692	0.0050383828764628	0.407233706990331	0.408380681818182	0.224860873756837	1	0.0242896296549802
Chr01	19600000	lob0_bic1	714	0.0655802690270031	0.124086665459372	0.681267889576074	0.696236516418681	0.0655756540728047	1	0.0368110033131505
Chr01	19700000	lob0_bic1	34	0.0382858990118074	0.0934789042486185	0.147150190042347	0.147058823529411	0.391197644829038	0	0.0247599099421455
Chr01	19800000	lob0_bic1	319	0.252918987019374	0.0494253838286256	0.193279105769021	0.0691823899371069	0.0535049825547008	123	0.224943488559429
Chr01	19900000	lob0_bic1	136	0.175874411564673	0.136123059634772	0.364015098889062	0.379699248120301	0.13422726463394	7	0.0942548754924122
Chr01	2e+07	lob0_bic1	333	0.03022883604395	0.00488104281412314	0.564008878263021	0.515874759681406	0.0485697261926076	12	0.085552387584528
Chr01	20100000	lob0_bic1	303	0.0405703374470672	0.106903156603259	0.527426020814773	0.525213132595683	0.295229440776211	0	0.0245346786016253
Chr01	20200000	lob0_bic1	215	-0.0616107722915249	0.0061621294771859	0.398629481632949	0.393023255813953	0.0524889465282025	40	0.155188044535318
Chr01	20300000	lob0_bic1	110	-0.0504327047558249	0.0399154489343036	0.218383467928936	0.222222222222222	0.194809863703568	0	0.0499124363163476
Chr01	20400000	lob0_bic1	102	0.0404463250389398	0.0125763426701473	0.269444866682085	0.26	0.148459815054171	0	0.0713130324422258
Chr01	20500000	lob0_bic1	111	0.229845642977467	0.130322914304702	0.443951651328039	0.395454545454546	0.0754207535973444	12	0.125890483557769
Chr01	20600000	lob0_bic1	50	0.0177153713026726	0.000778134207348093	0.357937376385635	0.397959183673469	0.110124802840634	0	0.125571193841234
Chr01	20700000	lob0_bic1	125	0.0296753037136034	0.0383666926168727	0.14284511589529	0.144	0.309105661757251	1	0.0299560818733096
Chr01	20800000	lob0_bic1	267	0.0911568826720037	0.11608750892191	0.250391685223542	0.24812030075188	0.118785847754297	1	0.0529009823534891
Chr01	20900000	lob0_bic1	218	0.0767348656091569	0.0222878569426531	0.172461195410718	0.150238948626046	0.105036263812475	24	0.101630859591033
Chr01	2.1e+07	lob0_bic1	179	0.0210595454202717	0.0538250062405194	0.345195487233666	0.343712308766585	0.35494447548252	0	0.0179483266905732
Chr01	21100000	lob0_bic1	432	0.106849826661186	0.120952789868298	0.192480177044681	0.174418604651163	0.13309832798674	16	0.060748127340321
Chr01	21200000	lob0_bic1	90	0.0380387424741517	0.137295773123108	0.333598982117873	0.329545454545455	0.407007293445067	0	0.0202985298848016
Chr01	21300000	lob0_bic1	57	0.0396617746139871	0.175941842281836	0.438600243898934	0.429824561403508	0.412715454326299	0	0.0186962536920528
Chr01	21400000	lob0_bic1	58	-0.023252180301155	0.204918556121066	0.456092938284408	0.456896551724138	0.419719868948503	0	0.010156406063369
Chr01	21500000	lob0_bic1	142	0.0458831040365743	0.0829237395783426	0.411819447505824	0.418439716312056	0.281399819607853	0	0.031505064196247
