X.Chr01.	X.4e.05.	X.alb0_bic1.	X.28.	X.0.12589040536936.	X.0.015172374606545.	X.0.470968379568715.	X.0.462962962962963.	X.0.132663509212205.	X.0.	X.0.202084438175428.
Chr01	4800000	alb0_bic1	260	0.0302984284772086	0.0251787938492565	0.541145982365744	0.536053015564202	0.327189453236346	2	0.0377545814287105
Chr01	5e+06	alb0_bic1	219	0.0208621009735301	0.00291277541735292	0.105819093232466	0.0648148148148149	0.0135563857675873	10	0.0764313552695837
Chr01	5100000	alb0_bic1	192	0.0165142763796547	0.0185576763132906	0.167533623153792	0.164893617021277	0.274817751703023	0	0.0239698197741449
Chr01	5600000	alb0_bic1	153	0.0265836099422304	0.00145345623863646	0.364510045232127	0.418300653594771	0.0309858825317824	7	0.137873243806245
Chr01	5700000	alb0_bic1	127	0.00418653325345959	0.000554893189291135	0.170458841839164	0.167206349206349	0.239525012174963	0	0.0351412224979016
Chr01	5800000	alb0_bic1	109	-0.0104892614962048	0.00182298332097081	0.148244014755258	0.148148148148148	0.182225700515742	0	0.0485758694429419
Chr01	5900000	alb0_bic1	125	0.115151400282843	0.0330797983586597	0.238594098961219	0.211009174311927	0.0830018298956681	10	0.125185726619679
Chr01	6e+06	alb0_bic1	154	0.00640710059183068	0.000421718182560042	0.491904474717235	0.493333333333334	0.227807555824665	1	0.061690373143125
Chr01	6100000	alb0_bic1	115	-0.0127722802138684	0.00121907864849271	0.393076143252098	0.396039603960396	0.14823421126975	0	0.0723301879082021
Chr01	6200000	alb0_bic1	127	0.271709887724377	0.166315182517924	0.161908356659286	0.072	0.000773844056026363	16	0.131736618770543
Chr01	6300000	alb0_bic1	151	0.321773912795562	0.258041085897574	0.29669949723668	0.316666666666667	0.0689430929301238	16	0.125248755390889
Chr01	6400000	alb0_bic1	165	0.054103074152045	0.00577950216547711	0.195288753572002	0.149390243902439	0.0446496893865396	84	0.140716085395386
Chr01	6500000	alb0_bic1	106	0.0406507828241866	0.0157091215342295	0.102890451416609	0.0849056603773584	0.13012938307866	0	0.0641298141441638
Chr01	6600000	alb0_bic1	225	0.190885096813707	0.0850140588815486	0.205505317457539	0.16	0.0134400831657483	47	0.129447499161911
Chr01	6700000	alb0_bic1	150	0.298749684286093	0.182932246110052	0.271913992244354	0.236666666666666	0.0491100553364349	24	0.138111340123831
Chr01	6800000	alb0_bic1	583	0.766224007817785	0.338912248436073	0.207701592502854	0.023725834797891	0.0512815150649428	129	0.260243050418662
Chr01	6900000	alb0_bic1	458	0.623284944286953	0.364949966341826	0.283363028031326	0.286026200873363	0.0594789863203354	113	0.204003204888564
Chr01	7e+06	alb0_bic1	87	0.0481703228539092	0.0159973820408203	0.167291398372068	0.176829268292683	0.181024940543778	0	0.0753047058782881
Chr01	7100000	alb0_bic1	47	0.0407529700597147	0.00837484013103561	0.220992138081184	0.239130434782609	0.195577610689364	0	0.0880517558009158
Chr01	7200000	alb0_bic1	31	0.0340228645754206	0.00879652478313528	0.0626374801243076	0.0483870967741935	0.225332322482808	2	0.0717269442125558
Chr01	7400000	alb0_bic1	55	-0.0246861981717515	0.0442252408178326	0.0476927238685778	0.0462962962962963	0.318106116879513	0	0.0232105870847669
Chr01	7500000	alb0_bic1	63	-0.0112494132106569	0.00626447940381573	0.0548857068965268	0.05	0.262892194473077	0	0.028103110716922
Chr01	7600000	alb0_bic1	59	0.0297528759616801	0.0199821125498001	0.110998024443111	0.103448275862069	0.263327038957205	0	0.0416174310856485
Chr01	7700000	alb0_bic1	95	0.0238840629501405	0.00253006049436203	0.21007163087555	0.168421052631579	0.109807987668078	0	0.0938879317717342
Chr01	7800000	alb0_bic1	90	-0.0455126395417976	0.014699709092059	0.0660890000288773	0.0337078651685393	0.0888459562485444	8	0.0742240540087121
Chr01	7900000	alb0_bic1	47	0.0782023470539678	0.0331031224882497	0.188615221647788	0.183403805496828	0.216562462540286	0	0.0849869658872219
Chr01	8e+06	alb0_bic1	118	0.0521261649152189	0.0332544069577565	0.0737539609889805	0.0585106382978723	0.190250014108242	5	0.0565194839441519
Chr01	8100000	alb0_bic1	167	0.0824339599523746	0.12290708718381	0.0716366885377594	0.0639320029563932	0.142746245561713	4	0.0464926946003457
Chr01	8200000	alb0_bic1	227	-0.0372584052419313	0.00790446821830187	0.118434753283046	0.104072398190045	0.178994444461889	9	0.0828619121405376
Chr01	8300000	alb0_bic1	472	-0.0726415492552278	0.153390270729887	0.0472016557632334	0.0278786152135354	0.0234591833147447	10	0.0366735717065397
Chr01	8400000	alb0_bic1	158	-0.113839630757808	0.192512532380004	0.148651686706498	0.140949250051366	0.148118628056958	0	0.0513016097552971
Chr01	8500000	alb0_bic1	123	0.118902091510506	0.0411402667260818	0.413949257091158	0.438524590163935	0.115155751585143	7	0.115910548309528
Chr01	8600000	alb0_bic1	208	0.0411782812550808	0.00932373627743071	0.231796425645442	0.224637681159421	0.104438545927682	7	0.08432187263548
Chr01	9200000	alb0_bic1	40	-0.0838986715416699	0.0818783454314151	0.0734346445130759	0.0512820512820515	0.221994990121018	0	0.0579745749180581
Chr01	9300000	alb0_bic1	114	0.0221290797118547	0.0911292968074326	0.0364959503464447	0.0350877192982456	0.337070688183861	0	0.0144944373488799
Chr01	9400000	alb0_bic1	129	-0.0930133509438624	0.185687287615981	0.195289386344205	0.188	0.216704672828881	0	0.0426796866591058
Chr01	9500000	alb0_bic1	84	-0.183281344093011	0.129668695541146	0.139808048137539	0.115780193946518	0.0981766718113338	2	0.100639323298099
Chr01	9600000	alb0_bic1	45	-0.295339105286824	0.227491033625562	0.177419634790503	0.133333333333333	0.0922912118180795	1	0.122435069091894
Chr01	9700000	alb0_bic1	31	-0.126287474807859	0.0499077393080771	0.172805335622487	0.166666666666667	0.185997865893204	1	0.111774657602606
Chr01	9800000	alb0_bic1	34	-0.317539856195087	0.0882055413014064	0.116801190740846	0.0294117647058824	0.11760495190332	16	0.211406008636069
Chr01	9900000	alb0_bic1	96	-0.111171307040667	0.0732646329050578	0.0997612935751913	0.0789473684210527	0.135882682799406	8	0.0812105665916281
Chr01	1e+07	alb0_bic1	37	-0.00941600157711971	0.000302479592257185	0.344357817313721	0.352941176470588	0.193279324325975	0	0.107049711418096
Chr01	10200000	alb0_bic1	71	0.24159453595279	0.0625657392378261	0.175323670608575	0.102941176470588	0.0851465255236209	24	0.190979096938789
Chr01	10300000	alb0_bic1	108	-0.0142994812591394	0.00316880573635411	0.086545367784763	0.087378640776699	0.18466286742564	2	0.0502272606602037
Chr01	10400000	alb0_bic1	118	0.0480605931214644	0.0318248503085077	0.122105114240614	0.102564102564103	0.138174933030377	1	0.0532688056073976
Chr01	10500000	alb0_bic1	73	-0.0849281684272917	0.0587830275183522	0.201085346094023	0.201388888888889	0.18256076737199	0	0.0692616448218571
Chr01	11200000	alb0_bic1	149	-0.193034756797733	0.174144110918142	0.30684403793841	0.295918367346938	0.112205070919811	3	0.0914635669695292
Chr01	11300000	alb0_bic1	222	-0.142124700460929	0.206701422633914	0.102787453492959	0.0840909090909092	0.128567794683472	6	0.0618108687025434
Chr01	11400000	alb0_bic1	145	-0.0253128741148996	0.00604538071901109	0.0741851489812208	0.0586206896551724	0.241461435368779	9	0.0643719475570829
Chr01	11500000	alb0_bic1	59	-0.00168622843962163	1.62601801239968e-05	0.115499731593337	0.0833333333333333	0.158459707767534	2	0.0826838616066441
Chr01	11700000	alb0_bic1	93	0.283520578626343	0.116394801315472	0.398955035915825	0.420454545454546	0.0772462500497736	11	0.164317876043449
Chr01	12100000	alb0_bic1	38	-0.10300200875704	0.0109694957696931	0.396100041442564	0.459459459459459	0.0842740640952729	5	0.194455118704879
Chr01	12200000	alb0_bic1	248	0.0612698658174589	0.0652959668471637	0.546992390163334	0.557142857142857	0.228795492108599	3	0.0474100887728534
Chr01	12300000	alb0_bic1	361	0.347559299070628	0.243885389181417	0.382698017474217	0.377777777777778	0.0659899668295781	36	0.13915635319962
Chr01	12400000	alb0_bic1	82	0.0687001320025629	0.028570403752117	0.598311414868956	0.604938271604939	0.177849321853189	0	0.0803648984722704
Chr01	12500000	alb0_bic1	442	0.184655380940848	0.181657267273284	0.722469834664117	0.73922902494331	0.207534878147662	6	0.0856648378417036
Chr01	12600000	alb0_bic1	280	0.164645343460811	0.216162454555452	0.400978251872253	0.414545454545454	0.23384435679873	7	0.0700206823383686
Chr01	12700000	alb0_bic1	69	0.00970001393588786	0.0113936013879087	0.132509401426644	0.132352941176471	0.383391614603108	0	0.017968377588635
Chr01	12800000	alb0_bic1	315	0.00681884267024589	0.0200263007298714	0.0258861421580006	0.0238600748154888	0.277164316349498	0	0.0095274641031688
Chr01	12900000	alb0_bic1	291	0.00368046134042176	0.104788519774945	0.0139494465121702	0.0137931034482759	0.43902892322005	0	0.00224808343331014
Chr01	1.3e+07	alb0_bic1	396	-0.0066502452363875	0.00660364920313234	0.0424888986182373	0.0417082214550569	0.21095575569248	0	0.016181272853374
Chr01	13100000	alb0_bic1	156	-5.87346831170226e-05	4.80794267717572e-08	0.191061280766533	0.194183445190157	0.17421700113918	0	0.0529641500408793
Chr01	13200000	alb0_bic1	258	0.0352030440911185	0.0668590342043358	0.388881057502952	0.393280632411067	0.279676753515902	0	0.0269195123255008
Chr01	13300000	alb0_bic1	138	0.0850808817179579	0.0758736811347221	0.474741670002033	0.481751824817519	0.190958817567584	0	0.0610735861955787
Chr01	13400000	alb0_bic1	170	0.0561929665409708	0.0185871754011098	0.527772934049441	0.559183296378418	0.127730842424889	10	0.0814971232837666
Chr01	13500000	alb0_bic1	141	0.16057290650103	0.175722855424537	0.430589057830493	0.441605839416058	0.146790728635811	0	0.0757399755184247
Chr01	13600000	alb0_bic1	248	-0.0119447925740129	0.00374565168419685	0.340744643175179	0.340080971659919	0.217348379974636	0	0.038590635966539
Chr01	13700000	alb0_bic1	174	0.0267452683436909	0.0188396155840358	0.552053113234499	0.560344827586207	0.245662648131085	0	0.0385281325144791
Chr01	13800000	alb0_bic1	69	0.0601720750286099	0.0422554478077063	0.509754230189194	0.507246376811594	0.270203189178961	0	0.0578789510644227
Chr01	13900000	alb0_bic1	120	0.0758624129591778	0.0058496036526549	0.401768167506551	0.423076923076923	0.0703737319109552	66	0.196123867820478
Chr01	1.4e+07	alb0_bic1	167	0.0760716782853494	0.0242032699375271	0.297453661627706	0.272455089820359	0.142729191525548	11	0.0966836401396696
Chr01	14100000	alb0_bic1	69	0.0471725345831846	0.00830117954743666	0.325050049501208	0.320276497695852	0.208237132938964	4	0.102373211044658
Chr01	14200000	alb0_bic1	79	-0.0682819183459257	0.135577847738667	0.114699029307386	0.111842105263158	0.261859436926749	0	0.0366672520584386
Chr01	14300000	alb0_bic1	188	-0.00395324997135419	0.00236194671628233	0.0127698447092108	0.0106667425190579	0.386626092466361	3	0.0160837104561458
Chr01	14400000	alb0_bic1	180	-0.0629188632171626	0.124850108361541	0.113633714769075	0.128491620111732	0.140868290736456	0	0.0352089783448838
Chr01	14500000	alb0_bic1	157	-0.040693059844576	0.0962243751258062	0.786500241046607	0.793408152734778	0.295226308085988	0	0.0259384974615673
Chr01	14600000	alb0_bic1	102	-0.00424608170435001	0.000516396045897748	0.263834915880096	0.262376237623762	0.328714983823169	0	0.0369457009337782
Chr01	14700000	alb0_bic1	196	-0.037176192534471	0.0152078857788575	0.156559088825135	0.137755102040817	0.0952011317599391	1	0.0596070330676818
Chr01	14800000	alb0_bic1	235	-0.0205071321503363	0.0243755232302839	0.200990795860169	0.200051798135268	0.231234146153468	0	0.0259713768774245
Chr01	14900000	alb0_bic1	97	-0.0441900806466195	0.0439889588777664	0.102793519921972	0.0989583333333335	0.239136858199667	1	0.041660067593493
Chr01	1.5e+07	alb0_bic1	144	0.0766035556679855	0.0400744326895113	0.190419000195313	0.194765926389323	0.119817029945726	6	0.075662773151102
Chr01	15100000	alb0_bic1	31	0.0209052915401219	0.00250560437533468	0.390214622632035	0.387096774193548	0.275520870745726	0	0.0825785013353093
Chr01	15200000	alb0_bic1	269	0.00155651275553159	4.22862246356416e-05	0.508200826129795	0.502822963832523	0.220862774486297	3	0.0473282281125079
Chr01	15300000	alb0_bic1	69	0.0239868817421617	0.0290033470647014	0.532657092979149	0.536231884057971	0.370259600663254	0	0.027849458292104
Chr01	15400000	alb0_bic1	126	-0.124663267124112	0.227736873990813	0.631046233911809	0.626645161290323	0.194641729185782	0	0.0516522024716435
Chr01	15500000	alb0_bic1	165	-0.0390601001391742	0.0870396093154975	0.312047194887756	0.314814814814815	0.324202467574835	0	0.0261783279246587
Chr01	15600000	alb0_bic1	37	-0.000789644040634974	9.7777843064042e-06	0.68694898678835	0.685714285714286	0.330409903040322	0	0.0499319070694926
Chr01	15700000	alb0_bic1	65	-0.0552575443979173	0.00556814080234778	0.12426982359976	0.0615384615384615	0.0786163093561719	10	0.146421042501499
Chr01	1.6e+07	alb0_bic1	108	0.0290843234843081	0.0290653969558539	0.0416612914616484	0.0380952380952381	0.29575045751875	5	0.0337316709206751
Chr01	16100000	alb0_bic1	345	0.0254723708805379	0.000780545994077517	0.16800799655503	0.148408812729498	0.0201337714358296	109	0.180275678029063
Chr01	16200000	alb0_bic1	94	0.00447396444681228	0.000622565850223671	0.453206771961925	0.453052503052503	0.315282102080623	0	0.0354541354100379
Chr01	16300000	alb0_bic1	43	-0.0273388588591947	0.0108636803343523	0.198192384125008	0.195121951219512	0.314650053737883	0	0.0518631524844562
Chr01	16400000	alb0_bic1	42	0.0149874736590171	0.000492751217490379	0.271093648011025	0.256097560975609	0.12890636624528	0	0.133500102016378
Chr01	16600000	alb0_bic1	261	0.195668735907033	0.211147734236504	0.449543672240946	0.428015564202334	0.110914024177763	11	0.0841967337715253
Chr01	16700000	alb0_bic1	144	0.0531427621922532	0.116154967044799	0.570043409081083	0.573024316109423	0.32003155680609	0	0.0308313292193633
Chr01	16800000	alb0_bic1	104	-0.0463231631472202	0.0265250693053999	0.520129631963848	0.52803492531033	0.231196970922513	0	0.0562389186217756
Chr01	16900000	alb0_bic1	81	-0.057373016433426	0.0970148479800497	0.154878611507856	0.15625	0.2605250179135	0	0.0364213129740001
Chr01	1.7e+07	alb0_bic1	109	-0.0442795438827963	0.0626420176820253	0.265863643292826	0.263004761065068	0.289064976318888	0	0.0349814081341896
Chr01	17100000	alb0_bic1	245	-0.0273963798723216	0.0318430881978257	0.366944603684123	0.366283207971837	0.237994883495463	0	0.0303565635972598
Chr01	17200000	alb0_bic1	409	0.0501279877170523	0.078472398852537	0.505555922803959	0.490196078431373	0.125723039052267	0	0.0353825251807607
Chr01	17300000	alb0_bic1	146	0.0291598374039742	0.010083629766552	0.467169422637064	0.482638888888889	0.186908821384263	0	0.0574174194707583
Chr01	17600000	alb0_bic1	96	-0.0405729385442491	0.00151838673209302	0.48173333585671	0.394444444444444	0.0343687598093522	24	0.205879109366362
Chr01	17700000	alb0_bic1	93	0.080067212101785	0.0464996577949692	0.391643935187239	0.394444444444444	0.186426475135825	0	0.0734170358449635
Chr01	17800000	alb0_bic1	65	0.0824564279553338	0.0573500609465756	0.23530391478389	0.230769230769231	0.213444346586273	0	0.0680807909941733
Chr01	17900000	alb0_bic1	72	-0.00768277478832557	0.000854255467291136	0.509534848201753	0.520833333333333	0.261845922985319	0	0.0519746097102187
Chr01	1.8e+07	alb0_bic1	133	0.073164360394871	0.0631149423741876	0.299252868783551	0.296992481203007	0.173528830479064	0	0.057583824152557
Chr01	18200000	alb0_bic1	36	0.0179420542442492	0.00263074258517454	0.0401911322075624	0	0.247867507452679	3	0.0691671698212517
Chr01	18400000	alb0_bic1	21	0.0434013102751076	0.00573665361809901	0.385506607676309	0.4	0.234383597706852	0	0.11330277451525
Chr01	18500000	alb0_bic1	23	0.102311890036395	0.0298065261012909	0.344438968523637	0.304347826086956	0.182190326101413	0	0.117175669602739
Chr01	18700000	alb0_bic1	65	-0.00236948289704324	0.000231807162644495	0.783057337474145	0.784615384615384	0.350693397909903	0	0.0307721025072471
Chr01	18800000	alb0_bic1	86	-0.0820323108523206	0.00642684953174898	0.661764048246087	0.726744186046512	0.0473478584662772	22	0.202326559943686
Chr01	18900000	alb0_bic1	51	-0.0477209592395792	0.00758907649859473	0.382833804302749	0.387755102040816	0.168428608123599	0	0.108313282430515
Chr01	1.9e+07	alb0_bic1	295	-0.00911441198648211	0.0272252269057536	0.0872459168865314	0.0867346938775511	0.320804297267288	0	0.0109221948313812
Chr01	19100000	alb0_bic1	191	-0.0133567288038707	0.00296629401970252	0.471908700283594	0.482658959537572	0.207028680484833	1	0.0484908757708723
Chr01	19200000	alb0_bic1	98	0.00308884781281967	0.000120488672815834	0.337432718977072	0.336842105263158	0.223743315589302	0	0.0556404224383486
Chr01	19300000	alb0_bic1	115	-0.298217549030951	0.0954663319320621	0.584696372292585	0.608695652173913	0.13153857402514	52	0.190842499615112
Chr01	19400000	alb0_bic1	397	0.00474148637257254	0.000821312543982785	0.390967357127463	0.394267098465572	0.215443862692218	0	0.0327135214648235
Chr01	19500000	alb0_bic1	422	-0.0459604997366183	0.0437285821274627	0.693522679434868	0.690556805335099	0.176400132494453	1	0.0434579326013469
Chr01	19600000	alb0_bic1	330	-0.00544743211761204	0.00853994908222894	0.728144609944295	0.727134146341464	0.387094572842915	0	0.0116555079292903
Chr01	19900000	alb0_bic1	35	0.120695364757296	0.095557172925663	0.418404377744364	0.424242424242424	0.262456930392119	0	0.0772015398910582
Chr01	2e+07	alb0_bic1	218	0.0564540861496101	0.0302203325603995	0.752481214375156	0.767156862745098	0.0388366651628319	0	0.0642114947528783
Chr01	20100000	alb0_bic1	232	0.0363971885258049	0.07329534675659	0.627899436229257	0.622739515198154	0.344240405312531	0	0.0265825508942755
Chr01	20200000	alb0_bic1	163	-0.055128498232209	0.00414350940718859	0.406501040628514	0.407407407407407	0.0419308942708229	34	0.169339789310854
Chr01	20300000	alb0_bic1	31	0.0798403948456025	0.0595168027027433	0.353821013017739	0.35	0.291560628949256	0	0.0647097761666181
Chr01	20400000	alb0_bic1	149	-0.0205150335945095	0.0361516004585196	0.130652580709943	0.128787878787879	0.309299068106014	0	0.0213341569589329
Chr01	20500000	alb0_bic1	67	0.139500020511472	0.0968471890439336	0.579327113816278	0.559701492537313	0.20976211163702	1	0.0886334755029884
Chr01	20700000	alb0_bic1	52	0.0429785913830478	0.0493708070690616	0.220404258976688	0.215686274509804	0.329732617963565	0	0.0382458292558884
Chr01	20800000	alb0_bic1	325	0.0830807428516844	0.155000707618298	0.24213040096653	0.24335085669782	0.121420592327522	1	0.0417254038098817
Chr01	20900000	alb0_bic1	219	0.102052706748927	0.0255699076635842	0.167983531513085	0.151187633530225	0.120298172464104	26	0.126190588553819
Chr01	2.1e+07	alb0_bic1	167	-0.0897865187262521	0.094107206939749	0.375988828720294	0.386517615176152	0.206941375547847	0	0.0578717624661363
Chr01	21100000	alb0_bic1	227	0.0919915421204093	0.0747141080429289	0.303795838637843	0.299559471365639	0.223692213212405	10	0.066544721072272
Chr01	21200000	alb0_bic1	171	-0.00453922134085289	0.0136188753668548	0.657271726102493	0.65680473372781	0.437196980385766	0	0.00769091046184046
Chr01	21300000	alb0_bic1	288	-0.025485484947551	0.329667860086856	0.733686847941111	0.733452311577311	0.393404633594544	0	0.00877650521359015
Chr01	21400000	alb0_bic1	327	-0.0227225401905432	0.262805312491039	0.780698877280048	0.784615384615385	0.36448780226529	0	0.0087640899845023
Chr01	21500000	alb0_bic1	214	-0.0287511514839253	0.139175919912571	0.562753085022471	0.561032863849765	0.364791092768668	0	0.0152384295076349
Chr01	21600000	alb0_bic1	295	-0.211974807971896	0.103571542530048	0.524529800182363	0.557430683048534	0.0306697380815671	43	0.13023599910226
Chr01	21700000	alb0_bic1	393	0.0335880791190693	0.139075384492326	0.573790706648163	0.571611721611721	0.308836413765179	0	0.0178084881092825
Chr01	21800000	alb0_bic1	424	-0.0925932395586307	0.0460124884422535	0.489561297940929	0.503070919579233	0.0817242969374224	17	0.0853509650728054
Chr01	21900000	alb0_bic1	257	-0.0544112103620443	0.245477106535202	0.503209151991789	0.505882352941176	0.28668305028638	0	0.0217145036517605
Chr01	2.2e+07	alb0_bic1	402	0.0176918784791013	0.114225258982399	0.386380419574867	0.385014906343165	0.387255322340786	0	0.0103504656809749
Chr01	22100000	alb0_bic1	124	-0.0407650530174929	0.0850842141325096	0.582867590266447	0.584202682563338	0.318461556144012	0	0.0276331588310318
Chr01	22200000	alb0_bic1	82	0.0834197524390535	0.101921341190858	0.32801669422228	0.320987654320988	0.26601653387358	0	0.0516658227237413
Chr01	22300000	alb0_bic1	163	0.0284882947674608	0.0297388285737939	0.639609729210614	0.641104294478527	0.363320138032978	2	0.0326641636934258
Chr01	22400000	alb0_bic1	49	0.0128290485417202	0.00780962311457657	0.19086670956554	0.193877551020408	0.402328473642438	0	0.0287042648326738
Chr01	22500000	alb0_bic1	288	-0.0791945807047437	0.0691370891337505	0.206826273469433	0.212104796611839	0.152841657560469	1	0.0595534514432334
Chr01	22600000	alb0_bic1	360	-0.00306621184565254	0.000386090813606219	0.207935812790858	0.199720670391062	0.218716461658222	1	0.0308549211321602
Chr01	22700000	alb0_bic1	586	0.0757615105916887	0.0970313631478131	0.197433681727222	0.197743847259435	0.153287702228086	8	0.04809053148607
Chr01	22800000	alb0_bic1	236	0.0802911441423332	0.0645154943758157	0.263918515372864	0.252118644067796	0.206769764862722	5	0.0625032571268422
Chr01	22900000	alb0_bic1	208	0.0172871673016773	0.0288866457025035	0.424350611787255	0.422705314009662	0.376310175366754	0	0.0201113996073619
Chr01	2.3e+07	alb0_bic1	229	0.0147174983907793	0.0303684459637567	0.313318805090701	0.314732142857143	0.355522334368003	0	0.0166989717700879
Chr01	23100000	alb0_bic1	376	-0.0271629346027219	0.0393412146921147	0.311864532174967	0.319704418907712	0.248155789274031	0	0.027078201974694
Chr01	23200000	alb0_bic1	74	0.0214168880722409	0.00507535697701949	0.302641996125199	0.294520547945205	0.226788402692435	0	0.0594415448290746
Chr01	23300000	alb0_bic1	108	-0.0212266690024546	0.0195883429193783	0.312269003821464	0.310185185185186	0.335922654022885	0	0.0299881736080762
Chr01	23400000	alb0_bic1	275	-0.0199368921566821	0.00971296447143457	0.517161608843454	0.523842823842824	0.206263654082334	1	0.0399989487478933
Chr01	23500000	alb0_bic1	160	-0.0309605573361431	0.0324686543732797	0.0887115919003499	0.090625	0.182006060202656	0	0.0339737622078958
Chr01	23600000	alb0_bic1	27	0.0179042935095539	0.00286635707817007	0.359164689320882	0.365384615384616	0.309298264786959	0	0.0661239913701575
Chr01	23700000	alb0_bic1	69	-0.0279749743110846	0.0260823539763784	0.208325837031535	0.210144927536232	0.302109684540242	0	0.0342502165604743
Chr01	23800000	alb0_bic1	189	0.0337432809042443	0.0267889345386313	0.281281214926181	0.275280898876405	0.255686114671633	1	0.0407639823236931
