X.Chr01.	X.4e.05.	X.alb0_bic1.	X.28.	X.0.12589040536936.	X.0.0122443980606829.	X.0.470968379568715.	X.0.481481481481481.	X.0.0921057683350523.	X.1.	X.0.224654011106593.
Chr01	3800000	alb0_bic1	59	0.0132016307671895	0.000580863746111817	0.679381999072983	0.709090909090909	0.198513784444042	7	0.10816349488085
Chr01	3900000	alb0_bic1	157	0.0552040120812954	0.00413288663519578	0.598798160017081	0.662420382165605	0.069546433927255	52	0.169564198338485
Chr01	4100000	alb0_bic1	89	-0.144156900304807	0.0166127253574398	0.500686349078261	0.398876404494382	0.0575743628832584	80	0.220853994143583
Chr01	4200000	alb0_bic1	112	0.0826832101214942	0.0235442911076488	0.589426056195152	0.630630630630631	0.127287864496108	10	0.106405673554305
Chr01	4300000	alb0_bic1	30	0.0574993444938928	0.00261809605859793	0.58782656136739	0.526666666666667	0.102518907082663	4	0.221901567634185
Chr01	4500000	alb0_bic1	106	0.0435100056309773	0.0117559614036274	0.0545975901432942	0.0288461538461538	0.142655837603416	10	0.0792410695641249
Chr01	4600000	alb0_bic1	60	0.294757442358072	0.0725410763026642	0.222631422463385	0.087719298245614	0.0236808375882179	31	0.216104120168235
Chr01	4700000	alb0_bic1	53	0.0607484189013621	0.0450952162097959	0.141382099450747	0.132075471698113	0.26612465377591	0	0.0564884954224853
Chr01	4800000	alb0_bic1	260	0.0302984284772085	0.0153352867870335	0.541145982365744	0.535294660433071	0.340249487377579	3	0.0483130457429075
Chr01	5e+06	alb0_bic1	219	0.02086210097353	0.00213801651490141	0.105819093232466	0.0617580681561724	0.0566068683629149	73	0.0890928353473138
Chr01	5100000	alb0_bic1	192	0.0165142763796547	0.0128577572623325	0.167533623153792	0.161458333333333	0.269011444224446	0	0.0287585643816872
Chr01	5600000	alb0_bic1	153	0.0265836099422306	0.00127122419080546	0.364510045232127	0.362119205298013	0.0689809915301332	15	0.147228926921243
Chr01	5700000	alb0_bic1	127	0.00418653325345956	0.00042902131986443	0.170458841839164	0.163636363636364	0.218273957436631	0	0.0399121729588441
Chr01	5800000	alb0_bic1	109	-0.0104892614962047	0.00163240711150817	0.148244014755258	0.148148148148148	0.171937144701465	2	0.0512649972646003
Chr01	5900000	alb0_bic1	125	0.115151400282844	0.0283021709846889	0.238594098961219	0.213919498010407	0.065166582769768	33	0.135160445145935
Chr01	6e+06	alb0_bic1	154	0.00640710059183055	0.00033728560203776	0.491904474717235	0.493333333333333	0.215591221842194	9	0.0688894799643705
Chr01	6100000	alb0_bic1	115	-0.0127722802138685	0.00106557495962884	0.393076143252098	0.4	0.137792896226846	0	0.0772621341298377
Chr01	6200000	alb0_bic1	127	0.271709887724377	0.133056985617846	0.161908356659286	0.072036036036036	0.0378890203040645	102	0.147087873051972
Chr01	6300000	alb0_bic1	151	0.321773912795562	0.208635873609376	0.29669949723668	0.317561087006166	0.0604606993623678	64	0.139106237581671
Chr01	6400000	alb0_bic1	165	0.0541030741520451	0.00385103398968595	0.195288753572002	0.266666666666667	0.00476196835950777	265	0.172156542436306
Chr01	6500000	alb0_bic1	106	0.0406507828241869	0.0113381290386935	0.102890451416609	0.114285714285714	0.0509186660134995	0	0.0753856147573994
Chr01	6600000	alb0_bic1	225	0.190885096813707	0.0774726915816861	0.205505317457539	0.196428571428571	0.0614297836348575	136	0.135421607701758
Chr01	6700000	alb0_bic1	150	0.298749684286093	0.175205531679862	0.271913992244354	0.26	0.0646439233236617	51	0.140936607458307
Chr01	6800000	alb0_bic1	583	0.766224007817786	0.277266449463934	0.207701592502854	0.0192644483362522	3.15937038598698e-13	378	0.287340841982223
Chr01	6900000	alb0_bic1	458	0.623284944286953	0.331585982637144	0.283363028031326	0.287130270610447	0.0268456718063937	273	0.213736562326649
Chr01	7e+06	alb0_bic1	87	0.0481703228539092	0.0127126906545545	0.167291398372068	0.170731707317073	0.183696522438781	3	0.0843628188642375
Chr01	7100000	alb0_bic1	47	0.0407529700597145	0.00793635650543627	0.220992138081184	0.239130434782609	0.197291460444159	0	0.0903314426798555
Chr01	7200000	alb0_bic1	31	0.0340228645754207	0.00759293083563167	0.0626374801243076	0.037037037037037	0.213573763702592	3	0.0771003624489193
Chr01	7400000	alb0_bic1	55	-0.0246861981717515	0.0200834285997221	0.0476927238685778	0.037037037037037	0.273102640419385	0	0.0343973945418574
Chr01	7500000	alb0_bic1	63	-0.011249413210657	0.0057814645498946	0.0548857068965268	0.0491803278688525	0.246040610681095	0	0.029214684533857
Chr01	7600000	alb0_bic1	59	0.0297528759616801	0.0141390269054509	0.110998024443111	0.101694915254237	0.272454738013463	0	0.0494093859244992
Chr01	7700000	alb0_bic1	95	0.0238840629501407	0.00238128785013954	0.21007163087555	0.168421052631579	0.0989332440265785	0	0.0966479227580434
Chr01	7800000	alb0_bic1	90	-0.0455126395417975	0.0100111607858181	0.0660890000288773	0.0333333333333333	0.093430778645679	32	0.0898214518011575
Chr01	7900000	alb0_bic1	47	0.0782023470539679	0.0244175303590449	0.188615221647788	0.177777777777778	0.199229968523066	4	0.0988232618461125
Chr01	8e+06	alb0_bic1	118	0.0521261649152189	0.0299770108860072	0.0737539609889805	0.0603448275862069	0.178210216729997	11	0.0594500023339641
Chr01	8100000	alb0_bic1	167	0.0824339599523748	0.0601117106259771	0.0716366885377594	0.0424242424242424	0.0670073744322014	17	0.0663921731964108
Chr01	8200000	alb0_bic1	227	-0.0372584052419313	0.00658350561460866	0.118434753283046	0.107383087764253	0.176388152922071	17	0.0906746571170865
Chr01	8300000	alb0_bic1	472	-0.0726415492552279	0.117366412888623	0.0472016557632334	0.0405117270788913	0.060239154205912	53	0.0418700469094854
Chr01	8400000	alb0_bic1	158	-0.113839630757808	0.157086105904048	0.148651686706498	0.146496815286624	0.13399677557791	0	0.0567172096709394
Chr01	8500000	alb0_bic1	123	0.118902091510506	0.0312497241895215	0.413949257091158	0.467213114754098	0.0547548054298553	23	0.132817916988326
Chr01	8600000	alb0_bic1	208	0.0411782812550807	0.00573778038241406	0.231796425645442	0.203426896087667	0.0621439451967547	45	0.107346161643113
Chr01	9200000	alb0_bic1	40	-0.0838986715416702	0.0394395288246517	0.0734346445130759	0.05	0.21210101518963	8	0.0834217873193464
Chr01	9300000	alb0_bic1	114	0.0221290797118546	0.0587314081747603	0.0364959503464447	0.0350877192982456	0.30426951871156	0	0.0180309417918954
Chr01	9400000	alb0_bic1	129	-0.0930133509438627	0.112710394782755	0.195289386344205	0.1953125	0.165149754742836	0	0.0547083441694362
Chr01	9500000	alb0_bic1	84	-0.183281344093011	0.0782082726816167	0.139808048137539	0.151455026455027	0.0691263566377067	11	0.129414273649081
Chr01	9600000	alb0_bic1	45	-0.295339105286825	0.135039633260615	0.177419634790503	0.113636363636364	0.0920476884515648	4	0.158701340485542
Chr01	9700000	alb0_bic1	31	-0.126287474807859	0.0370552773225883	0.172805335622487	0.161290322580645	0.163890646906714	2	0.129546448256625
Chr01	9800000	alb0_bic1	34	-0.317539856195087	0.083504742902564	0.116801190740846	0.0294117647058824	0.109306391754057	35	0.216986611206046
Chr01	9900000	alb0_bic1	96	-0.111171307040667	0.0510818757962115	0.0997612935751913	0.0587225274725275	0.0901341753186131	20	0.0971291433540137
Chr01	1e+07	alb0_bic1	37	-0.00941600157711981	0.000246432729926357	0.344357817313721	0.352941176470588	0.17966712044479	0	0.118442507653366
Chr01	10200000	alb0_bic1	71	0.24159453595279	0.0479980633870448	0.175323670608575	0.0869565217391304	0.040688036324826	34	0.217753686118809
Chr01	10300000	alb0_bic1	108	-0.0142994812591393	0.00234653253580099	0.086545367784763	0.0849056603773585	0.15656130116322	7	0.0582904298399435
Chr01	10400000	alb0_bic1	118	0.0480605931214644	0.0236847613501315	0.122105114240614	0.0986735445836402	0.120024960098098	1	0.0616658730840699
Chr01	10500000	alb0_bic1	73	-0.0849281684272918	0.0457442100443674	0.201085346094023	0.202898550724638	0.170722873430997	1	0.0784104519623372
Chr01	11200000	alb0_bic1	149	-0.193034756797733	0.148079343433163	0.30684403793841	0.287671232876712	0.0936894994063073	5	0.0990554870733651
Chr01	11300000	alb0_bic1	222	-0.142124700460929	0.159488550493416	0.102787453492959	0.0770979020979021	0.0803881409986741	17	0.0702740643530212
Chr01	11400000	alb0_bic1	145	-0.0253128741148996	0.00355800146200223	0.0741851489812208	0.0563380281690141	0.211779526608721	14	0.0837970371464208
Chr01	11500000	alb0_bic1	59	-0.00168622843962165	9.56408095733281e-06	0.115499731593337	0.0769230769230769	0.167306556145207	17	0.107667605126566
Chr01	11700000	alb0_bic1	93	0.283520578626343	0.0986459331349459	0.398955035915825	0.397899364924279	0.0543272350200499	27	0.17825234789886
Chr01	12100000	alb0_bic1	38	-0.10300200875704	0.00673622203784527	0.396100041442564	0.473684210526316	0.0783142432722609	15	0.247815098367369
Chr01	12200000	alb0_bic1	248	0.0612698658174584	0.0458999531660829	0.546992390163334	0.563265306122449	0.206102711303212	4	0.0564717274863433
Chr01	12300000	alb0_bic1	361	0.347559299070629	0.189782563613127	0.382698017474217	0.486033519553073	0.000182101980567367	114	0.157540066114057
Chr01	12400000	alb0_bic1	82	0.0687001320025631	0.0156172645310444	0.598311414868956	0.634146341463415	0.117885416868234	3	0.108553880613566
Chr01	12500000	alb0_bic1	442	0.184655380940848	0.171224833224741	0.722469834664117	0.739229024943311	0.166660409662326	10	0.0881188573366321
Chr01	12600000	alb0_bic1	280	0.164645343460811	0.18135961929929	0.400978251872253	0.407142857142857	0.18811752559172	16	0.0763430347449714
Chr01	12700000	alb0_bic1	69	0.00970001393588788	0.008845436428375	0.132509401426644	0.130434782608696	0.37516543200515	0	0.0203658710923152
Chr01	12800000	alb0_bic1	315	0.00681884267024592	0.0123745613494192	0.0258861421580006	0.0223642172523962	0.180019566863946	0	0.0121041982645518
Chr01	12900000	alb0_bic1	291	0.00368046134042176	0.0604039680816621	0.0139494465121702	0.013745704467354	0.492078404394908	0	0.00295705764441671
Chr01	1.3e+07	alb0_bic1	396	-0.00665024523638744	0.00394703534567431	0.0424888986182373	0.0392859896676691	0.139948101043583	5	0.020902220176452
Chr01	13100000	alb0_bic1	156	-5.87346831169728e-05	3.99762650152908e-08	0.191061280766533	0.197368421052632	0.152842863356855	3	0.0580074517373915
Chr01	13200000	alb0_bic1	258	0.0352030440911185	0.0472748110244366	0.388881057502953	0.389763779527559	0.254367019964342	1	0.0319709531407507
Chr01	13300000	alb0_bic1	138	0.0850808817179577	0.063032962315778	0.474741670002033	0.481751824817518	0.187294314489902	0	0.0669172966993879
Chr01	13400000	alb0_bic1	170	0.0561929665409713	0.0155663376304416	0.527772934049441	0.558823529411765	0.13382483878383	21	0.0889362886358277
Chr01	13500000	alb0_bic1	141	0.160572906501031	0.12576506817832	0.430589057830493	0.463227341553104	0.0753470788147877	0	0.0894092636890037
Chr01	13600000	alb0_bic1	248	-0.0119447925740133	0.00268243807695694	0.340744643175179	0.344963397766758	0.219001316701214	2	0.0455411533332425
Chr01	13700000	alb0_bic1	174	0.0267452683436909	0.0150685007358666	0.552053113234499	0.560693641618497	0.232993549429017	1	0.043023149828205
Chr01	13800000	alb0_bic1	69	0.0601720750286099	0.0296480322218162	0.509754230189194	0.507246376811594	0.229973004676111	0	0.0690060735125059
Chr01	13900000	alb0_bic1	120	0.0758624129591773	0.00408695598675497	0.401768167506551	0.37445652173913	0.017868315568368	182	0.234324088839073
Chr01	1.4e+07	alb0_bic1	167	0.0760716782853499	0.021378134733125	0.297453661627706	0.269938650306748	0.106090708258492	21	0.102737349657243
Chr01	14100000	alb0_bic1	69	0.0471725345831846	0.00651489941010429	0.325050049501208	0.318840579710145	0.21790235458874	9	0.115405264143198
Chr01	14200000	alb0_bic1	79	-0.0682819183459259	0.0919188659014476	0.114699029307386	0.10126582278481	0.217138371800264	0	0.0444727157140605
Chr01	14300000	alb0_bic1	188	-0.00395324997135418	0.00117310145545359	0.0127698447092108	0.0106382978723404	0.334256868262603	4	0.0227917018359645
Chr01	14400000	alb0_bic1	180	-0.0629188632171627	0.0767902559498592	0.113633714769075	0.129213483146067	0.153358906080605	3	0.0448350930043403
Chr01	14500000	alb0_bic1	157	-0.040693059844576	0.0821963169152213	0.786500241046607	0.793548387096774	0.27409510715681	0	0.0280275046475381
Chr01	14600000	alb0_bic1	102	-0.00424608170435015	0.000438644193504879	0.263834915880096	0.262626262626263	0.324977262901713	0	0.0400333947953827
Chr01	14700000	alb0_bic1	196	-0.0371761925344711	0.0123179327634845	0.156559088825135	0.151660145923655	0.0989869277375042	4	0.0661433609810072
Chr01	14800000	alb0_bic1	235	-0.0205071321503363	0.0148635277346197	0.200990795860169	0.189248187065265	0.161051307413398	0	0.0332149991964719
Chr01	14900000	alb0_bic1	97	-0.0441900806466194	0.0318222219344197	0.102793519921972	0.0989010989010989	0.21538116352812	4	0.0489158730407415
Chr01	1.5e+07	alb0_bic1	144	0.0766035556679854	0.0315467349934636	0.190419000195313	0.243055555555556	0.0387144164938752	16	0.0851651635710535
Chr01	15100000	alb0_bic1	31	0.0209052915401221	0.00202314209172187	0.390214622632035	0.387096774193548	0.257362143599229	0	0.091776882365265
Chr01	15200000	alb0_bic1	269	0.00155651275553143	2.92674738277863e-05	0.508200826129795	0.503731343283582	0.211686418441812	6	0.0568133410554938
Chr01	15300000	alb0_bic1	69	0.0239868817421617	0.0201883471349067	0.532657092979149	0.536772658446896	0.339394284700801	0	0.0333360145704242
Chr01	15400000	alb0_bic1	126	-0.124663267124112	0.176957663473475	0.631046233911809	0.650406504065041	0.134538695363982	0	0.0585186208154248
Chr01	15500000	alb0_bic1	165	-0.0390601001391742	0.0683214011395686	0.312047194887756	0.317073170731707	0.298608084547682	1	0.0295083710169728
Chr01	15600000	alb0_bic1	37	-0.000789644040635462	7.21302214679972e-06	0.68694898678835	0.690972222222222	0.328401111956795	2	0.0580581234430224
Chr01	15700000	alb0_bic1	65	-0.0552575443979175	0.0030760934363308	0.12426982359976	0.046875	0.0656573840619204	42	0.19673520623504
Chr01	1.6e+07	alb0_bic1	108	0.0290843234843082	0.01629962865324	0.0416612914616484	0.0375595133133486	0.274244139179309	5	0.044984238841528
Chr01	16100000	alb0_bic1	345	0.0254723708805379	0.000733745228399871	0.16800799655503	0.149490225817324	0.050842556568693	225	0.185689347263111
Chr01	16200000	alb0_bic1	94	0.00447396444681265	0.000531275684557162	0.453206771961925	0.456521739130435	0.302868183398236	0	0.0383285883076125
Chr01	16300000	alb0_bic1	43	-0.0273388588591949	0.00812534751498687	0.198192384125008	0.19047619047619	0.265138209476289	0	0.0598893605082164
Chr01	16400000	alb0_bic1	42	0.0149874736590168	0.000442622902297586	0.271093648011025	0.25	0.126248661022698	1	0.140670087360741
Chr01	16600000	alb0_bic1	261	0.195668735907033	0.164372673763105	0.449543672240946	0.419727036006106	0.0848328467839967	26	0.0953008764259058
Chr01	16700000	alb0_bic1	144	0.0531427621922535	0.0707821843276045	0.570043409081083	0.574468085106383	0.312612845669138	0	0.0394432242429007
Chr01	16800000	alb0_bic1	104	-0.0463231631472203	0.0183478073635255	0.520129631963848	0.532261794634598	0.21273487957488	5	0.067529943519896
Chr01	16900000	alb0_bic1	81	-0.0573730164334261	0.0658182564604326	0.154878611507856	0.160493827160494	0.2277898803248	0	0.0441595625136834
Chr01	1.7e+07	alb0_bic1	109	-0.0442795438827963	0.0544137419932531	0.265863643292826	0.261682242990654	0.274825010196424	0	0.0374834111982473
Chr01	17100000	alb0_bic1	245	-0.0273963798723219	0.028860644775009	0.366944603684123	0.368193210298474	0.230860121311211	0	0.0318442063749041
Chr01	17200000	alb0_bic1	409	0.0501279877170521	0.0765122882013559	0.505555922803959	0.492592547432083	0.129396558306296	0	0.0357853229633653
Chr01	17300000	alb0_bic1	146	0.0291598374039739	0.00907577208788383	0.467169422637064	0.484337056823701	0.169821036492523	1	0.0604412687858652
Chr01	17600000	alb0_bic1	96	-0.0405729385442496	0.0014952573070064	0.48173333585671	0.395492849846782	0.0284608837436252	51	0.207189986241248
Chr01	17700000	alb0_bic1	93	0.0800672121017853	0.0275300381587997	0.391643935187239	0.388888888888889	0.158495590180739	0	0.095288735826799
Chr01	17800000	alb0_bic1	65	0.0824564279553338	0.0477015798875504	0.23530391478389	0.229419703103914	0.196234967213297	0	0.0745501292221645
Chr01	17900000	alb0_bic1	72	-0.00768277478832543	0.000378169406543172	0.509534848201753	0.535211267605634	0.167147723218044	0	0.0780126753289052
Chr01	1.8e+07	alb0_bic1	133	0.0731643603948713	0.051942614147149	0.299252868783551	0.3	0.168348815808706	0	0.0633910497970749
Chr01	18200000	alb0_bic1	36	0.0179420542442491	0.00194026925024476	0.0401911322075624	0	0.217273338308869	8	0.0804324745069446
Chr01	18400000	alb0_bic1	21	0.0434013102751078	0.0055083957918799	0.385506607676309	0.4	0.235880087541714	0	0.115473023445957
Chr01	18500000	alb0_bic1	23	0.102311890036395	0.0286309878542234	0.344438968523637	0.304347826086957	0.177951212589252	0	0.119398317323136
Chr01	18700000	alb0_bic1	65	-0.00236948289704394	0.000181420013064964	0.783057337474145	0.784615384615385	0.325606445713385	0	0.0347377148988331
Chr01	18800000	alb0_bic1	86	-0.0820323108523206	0.00519211329443796	0.661764048246087	0.776470588235294	0.0481415321798705	73	0.224803532183997
Chr01	18900000	alb0_bic1	51	-0.0477209592395791	0.00668537367957202	0.382833804302749	0.3775	0.158902491656376	0	0.115248846243511
Chr01	1.9e+07	alb0_bic1	295	-0.00911441198648214	0.021512031430487	0.0872459168865314	0.088135593220339	0.296575059021629	0	0.0122709506288218
Chr01	19100000	alb0_bic1	191	-0.0133567288038711	0.00246615999913041	0.471908700283594	0.4828565830721	0.202078369621361	1	0.0531104215583349
Chr01	19200000	alb0_bic1	98	0.00308884781281978	0.000101330717591822	0.337432718977072	0.336842105263158	0.216972974777372	0	0.0605921296728735
Chr01	19300000	alb0_bic1	115	-0.29821754903095	0.0897722051051186	0.584696372292585	0.582608695652174	0.155170051208753	120	0.196540707528236
Chr01	19400000	alb0_bic1	397	0.00474148637257222	0.000536279055323732	0.390967357127463	0.381679389312977	0.1691556629101	4	0.0404305225039869
Chr01	19500000	alb0_bic1	422	-0.045960499736619	0.0349181553120243	0.693522679434868	0.694510739856802	0.187388393534538	1	0.0485679039686349
Chr01	19600000	alb0_bic1	330	-0.00544743211761178	0.00495380568541754	0.728144609944295	0.728658536585366	0.361921475970253	1	0.0152831406017393
Chr01	19900000	alb0_bic1	35	0.120695364757296	0.0748293359830699	0.418404377744364	0.441176470588235	0.225693640447928	0	0.0871254252733659
Chr01	2e+07	alb0_bic1	218	0.0564540861496105	0.024497922066315	0.752481214375156	0.784542143828705	0.0682122923340025	1	0.071223124584902
Chr01	20100000	alb0_bic1	232	0.0363971885258055	0.045428583486778	0.627899436229257	0.623893805309734	0.318637053537115	2	0.033720461182477
Chr01	20200000	alb0_bic1	163	-0.0551284982322094	0.00364984361198174	0.406501040628514	0.41358024691358	0.0393163933444248	69	0.180189424793296
Chr01	20300000	alb0_bic1	31	0.0798403948456026	0.0542936518514006	0.353821013017739	0.354838709677419	0.28031764588894	0	0.0676610003292223
Chr01	20400000	alb0_bic1	149	-0.0205150335945095	0.026568186720418	0.130652580709943	0.130270111567822	0.289385695373897	1	0.0248531556771618
Chr01	20500000	alb0_bic1	67	0.139500020511472	0.0682637648560036	0.579327113816278	0.545454545454545	0.168524340235618	2	0.105431265219417
Chr01	20700000	alb0_bic1	52	0.042978591383048	0.0252137714425763	0.220404258976688	0.211538461538462	0.318353844449349	0	0.0534470250547564
Chr01	20800000	alb0_bic1	325	0.0830807428516845	0.138671168706276	0.24213040096653	0.244548074963363	0.131014582085257	2	0.0440552376459352
Chr01	20900000	alb0_bic1	219	0.102052706748927	0.0226976150713415	0.167983531513085	0.114678899082569	0.0323110313480136	65	0.133759513300222
Chr01	2.1e+07	alb0_bic1	167	-0.0897865187262524	0.0798587928513909	0.375988828720294	0.385542168674699	0.193010284377049	0	0.062739351834007
Chr01	21100000	alb0_bic1	227	0.0919915421204092	0.0444300531142925	0.303795838637843	0.300884955752212	0.265373597384949	16	0.0861786622418615
Chr01	21200000	alb0_bic1	171	-0.00453922134085238	0.00838840629627453	0.657271726102493	0.656626506024096	0.424986298931574	0	0.00978660131828077
Chr01	21300000	alb0_bic1	288	-0.0254854849475513	0.212011537271001	0.733686847941111	0.735191637630662	0.366987312467942	0	0.0109295786469016
Chr01	21400000	alb0_bic1	327	-0.0227225401905431	0.192951835181353	0.780698877280048	0.785276073619632	0.347051589969165	0	0.0102146311432357
Chr01	21500000	alb0_bic1	214	-0.0287511514839252	0.0985079191718347	0.562753085022471	0.563380281690141	0.348014580081231	0	0.0180888074274456
Chr01	21600000	alb0_bic1	295	-0.211974807971895	0.0934302151595435	0.524529800182363	0.57625220236597	0.0168409421717419	101	0.136940163209601
Chr01	21700000	alb0_bic1	393	0.0335880791190697	0.117096875411263	0.573790706648163	0.571061329416085	0.304988752562495	0	0.0193821870000339
Chr01	21800000	alb0_bic1	424	-0.0925932395586305	0.0279898844585326	0.489561297940929	0.53039265825662	0.0329600490462726	44	0.109287122505907
Chr01	21900000	alb0_bic1	257	-0.0544112103620444	0.145241430329119	0.503209151991789	0.49609375	0.21007245209682	0	0.0281924872895637
Chr01	2.2e+07	alb0_bic1	402	0.0176918784791011	0.0847837214143025	0.386380419574867	0.385390428211587	0.375791026499258	0	0.0119979756223157
Chr01	22100000	alb0_bic1	124	-0.0407650530174929	0.0469560988911384	0.582867590266447	0.585365853658537	0.266781989939019	0	0.0371477293154823
Chr01	22200000	alb0_bic1	82	0.0834197524390535	0.08420827866695	0.32801669422228	0.320987654320988	0.231045824129436	0	0.0567651470016419
Chr01	22300000	alb0_bic1	163	0.028488294767461	0.0208481175527902	0.639609729210614	0.639751552795031	0.345182351842067	2	0.0389603900243143
Chr01	22400000	alb0_bic1	49	0.0128290485417202	0.00341668969632664	0.19086670956554	0.183673469387755	0.367927989610376	2	0.0433393051936169
Chr01	22500000	alb0_bic1	288	-0.079194580704744	0.0526329329251695	0.206826273469433	0.226148409893993	0.0560162767770648	7	0.0681642943560753
Chr01	22600000	alb0_bic1	360	-0.00306621184565261	0.000302638498579806	0.207935812790858	0.201680672268908	0.217847102047538	2	0.0348040941950988
Chr01	22700000	alb0_bic1	586	0.0757615105916888	0.0681407991580862	0.197433681727222	0.206363007257306	0.117119460679419	51	0.0573106427467469
Chr01	22800000	alb0_bic1	236	0.0802911441423333	0.0517153881202922	0.263918515372864	0.24731729879741	0.215371270338765	20	0.0697184972543509
Chr01	22900000	alb0_bic1	208	0.0172871673016772	0.0208795323562638	0.424350611787255	0.424017782049741	0.362025226766559	1	0.0236240153652789
Chr01	2.3e+07	alb0_bic1	229	0.0147174983907793	0.0195860978147715	0.313318805090701	0.3125	0.332226086556793	1	0.0207658782094516
Chr01	23100000	alb0_bic1	376	-0.0271629346027219	0.0320355007790432	0.311864532174967	0.324468085106383	0.204507565887325	0	0.0299675469570646
Chr01	23200000	alb0_bic1	74	0.021416888072241	0.00379705192996872	0.302641996125199	0.29198717948718	0.199438729661384	0	0.0686314799089108
Chr01	23300000	alb0_bic1	108	-0.0212266690024548	0.0131515097193399	0.312269003821464	0.314550264550264	0.327792053824853	0	0.036549741336659
Chr01	23400000	alb0_bic1	275	-0.0199368921566824	0.00567759298946716	0.517161608843454	0.541584659121973	0.131095122088239	1	0.0522475098845181
Chr01	23500000	alb0_bic1	160	-0.0309605573361432	0.0229303060705508	0.0887115919003499	0.0914609872611465	0.119541678038764	0	0.0403732870261902
Chr01	23600000	alb0_bic1	27	0.0179042935095535	0.00251775448928148	0.359164689320882	0.37037037037037	0.291685229402604	0	0.0704596958830355
Chr01	23700000	alb0_bic1	69	-0.0279749743110847	0.0208495747745208	0.208325837031535	0.208955223880597	0.289856698535134	0	0.0382570396025594
Chr01	23800000	alb0_bic1	189	0.0337432809042444	0.0159102233747465	0.281281214926181	0.272727272727273	0.245896601418637	3	0.0528249912674163
